Mentor,PubsOfMentorInTraning,Mentee,CollaPubsOfWithMentor
702917,42,702914,9
702917,0,749999,0
702917,92,764592,0
702917,92,766674,0
351304,14,372390,0
351304,5,372391,0
351304,0,702916,0
444110,12,447607,0
444110,18,447608,0
444110,20,447609,0
444110,16,447610,0
444110,18,447611,0
444110,25,447612,0
444110,18,402569,0
444110,18,702928,0
431867,36,432292,0
431867,26,432293,0
431867,27,432294,0
431867,33,432295,0
431867,33,432296,0
431867,35,432297,0
431867,35,432298,0
431867,29,432299,0
431867,25,432300,1
431867,15,432301,0
431867,12,432302,0
431867,33,702899,0
431867,26,702900,0
431867,15,702901,0
431867,15,702902,0
431867,36,432291,0
80151,10,80147,6
80151,4,13881,0
3375,13,3372,0
3375,0,7607,0
3375,0,11787,0
3375,18,16776,0
3375,18,18366,0
3375,0,9320,0
3375,15,50493,0
3375,15,7502,0
3375,19,633235,0
3375,0,702979,0
3375,0,18381,0
3375,0,702982,0
3375,0,702980,0
3375,0,702978,0
3375,0,778902,0
3375,0,806767,0
94550,0,665215,0
94550,0,702988,0
94550,0,702987,0
94550,0,702986,0
94550,0,702989,0
94550,0,702990,0
94550,56,702992,0
94550,44,659427,0
94550,0,702993,0
703036,2,73467,0
703038,14,73466,0
703038,24,507041,0
703038,13,99186,0
703038,13,748694,0
703038,12,519710,0
703038,15,748754,0
703038,13,748758,2
703038,29,748773,2
703038,40,748774,2
703038,40,748779,0
703038,40,522867,0
703038,13,399547,0
703038,24,399752,2
99186,31,99202,0
99186,34,99201,0
99186,55,159098,0
99186,66,702977,5
99186,16,740363,0
99186,84,438080,0
99186,88,766796,0
703045,17,703258,0
703045,32,703259,0
703045,34,703260,0
703045,36,703261,0
703045,35,703262,0
703045,35,703263,0
703045,35,703264,0
703045,48,703265,0
703045,48,703266,0
703045,53,703267,0
703045,56,703268,0
703045,56,703269,0
703045,53,733697,2
703045,44,777912,0
703045,0,570665,0
459997,34,141374,0
606607,17,609519,0
606607,17,609520,0
606607,19,678356,0
71368,0,71316,0
71368,0,723925,0
71368,82,811768,0
703095,58,772973,0
460344,35,461690,0
460344,36,461691,0
460344,47,461692,0
460344,54,461693,0
460344,68,461694,9
460344,80,461695,0
460344,0,769831,0
460344,99,761712,0
460344,86,770017,22
460344,89,789929,7
82481,94,80971,7
82481,59,105438,0
82481,0,726457,0
703125,6,491166,3
491166,4,491155,0
491155,0,491168,0
491155,0,491167,0
491155,0,491170,0
491155,0,491154,0
491155,0,491171,0
491155,0,491172,0
491155,0,491174,0
491155,22,495285,0
491155,24,491175,0
491155,5,703126,0
491155,21,746187,4
724477,21,529796,9
629955,5,632578,0
456726,20,457712,0
456726,30,457713,0
190537,0,83310,0
190400,17,190535,0
190400,22,190536,0
190400,23,190537,11
190400,14,190538,0
190400,0,421068,0
190400,17,800799,0
271259,22,825732,0
271259,22,825733,0
498045,11,498867,3
498045,15,498868,0
655849,113,616354,0
655849,0,794139,0
629979,17,630166,0
493910,31,495166,0
493910,28,495167,0
493910,21,727934,0
16977,0,16976,0
16977,16,724477,1
724366,6,724367,5
724366,1,821304,0
724366,0,821112,0
724366,0,821305,0
706437,4,111709,0
706437,5,715670,0
706437,4,715671,0
706437,5,715783,0
706437,0,715784,0
706437,0,715785,0
706437,22,835646,2
724346,0,724347,0
724346,0,816702,0
724346,0,816703,0
712949,252,712946,19
712949,140,820313,0
495953,17,496393,0
495953,22,496394,0
495953,0,817463,0
713086,0,808055,0
713092,35,493762,6
713092,0,824230,0
493762,42,494409,0
493762,40,713091,0
493762,42,767775,10
493762,0,767778,0
493762,0,824230,0
713102,62,713103,0
713102,94,716921,0
713102,44,785835,13
713102,76,785837,16
713102,94,785840,0
713102,94,785842,0
713102,84,785843,16
713102,84,785844,0
713102,84,785845,0
713102,84,785846,0
713102,79,785847,0
713102,0,785848,0
713102,0,785849,0
713102,0,785850,0
713102,0,785851,0
713102,0,785852,0
713102,0,785853,0
724300,0,398814,0
95863,0,96011,0
95863,0,96012,0
95863,0,96020,0
95863,0,96021,0
95863,0,96024,0
95863,0,96025,0
95863,0,96026,0
95863,0,96027,0
95863,0,96023,0
95863,0,96022,0
95863,0,96016,0
95863,0,96015,0
95863,0,96029,0
95863,0,96028,0
95863,0,96013,0
95863,0,96017,0
393730,30,713254,4
393730,0,351218,0
664742,0,664743,0
664742,0,664744,0
664742,0,664745,0
664742,0,664746,0
664742,0,664747,0
664742,0,664748,0
664742,0,664749,0
664742,0,664751,0
664742,0,664752,0
664742,0,664753,0
664742,23,714565,0
664742,23,714567,0
664742,0,664750,0
227323,0,466145,0
227323,0,466146,0
227323,0,466147,0
724230,10,227323,5
724230,17,820444,0
724229,0,724230,0
760623,24,760624,0
760623,19,684895,0
760623,13,828056,1
444022,51,447133,0
444022,86,743261,0
444022,28,531138,0
444022,70,743262,0
713339,37,713340,6
713339,26,749710,19
713340,35,713345,17
713340,39,713346,0
713340,50,713347,16
713340,46,713348,22
713340,60,713350,8
713340,58,713351,14
713340,82,713352,1
713340,83,713353,23
713340,83,713354,24
713340,84,713355,0
713340,89,713356,0
713340,89,713357,0
713340,86,713358,0
713340,61,713359,0
713340,54,713360,0
713363,16,713362,0
713363,11,779209,0
713363,15,779210,0
713363,15,779211,0
444066,16,446581,0
444066,24,446582,0
444066,24,446583,0
444066,17,724214,0
444066,13,829679,0
713367,0,713369,0
713367,0,713370,0
713367,0,713373,0
713367,0,713374,0
724122,20,713267,7
724122,10,97066,4
724196,37,724195,0
724185,47,739048,0
724185,35,724183,17
724185,22,742643,17
724185,56,742675,8
724185,56,742686,20
724185,50,628913,24
724185,50,743236,25
724185,40,743540,0
724185,50,745210,0
724185,30,777384,0
724185,30,777388,0
724185,56,779525,4
724185,57,779897,0
724185,36,787061,0
724185,30,794513,0
724185,47,794516,0
724185,22,801227,14
724185,43,802101,0
724185,29,813678,5
724185,33,833352,0
724184,17,69748,10
724184,25,724182,4
724184,17,755505,0
724184,25,742702,0
724184,24,804977,13
724184,0,804979,0
724184,0,828624,0
724184,0,828625,0
724183,62,739048,4
724183,50,724190,0
724183,58,724189,11
724183,58,724188,0
724183,66,724182,8
724183,58,758395,0
724183,74,762010,6
724183,59,777376,0
724183,66,777377,0
724183,49,777378,7
724183,49,742703,0
724183,56,786933,0
724183,67,786934,0
724183,62,786942,0
724183,46,786943,0
724183,56,786944,0
724183,56,781417,0
724183,74,786945,0
724183,49,777373,0
724183,41,800273,0
724183,50,814040,11
724183,58,795924,2
724183,30,838484,4
714584,9,714586,3
714584,11,714654,0
714584,17,714655,0
714584,15,714585,0
714584,16,714656,4
714584,16,73548,1
714584,16,714665,2
714584,12,714666,0
714584,16,714667,0
714584,15,714668,0
714584,15,714669,0
714586,68,714585,0
714586,10,714587,4
714586,16,714588,0
714586,16,714590,4
714586,20,714591,0
714586,34,714592,0
714586,28,714593,5
714586,52,714601,0
714586,41,714595,10
714586,52,714610,0
714586,48,714612,0
714586,48,714613,0
714586,48,714614,0
714586,55,714615,0
714586,61,714616,0
714586,61,714617,0
714586,74,714618,0
714586,68,714619,0
714586,85,714620,0
714586,85,714644,0
714586,85,714645,0
714586,85,714646,0
714586,85,714647,0
714586,89,714648,0
714586,85,714649,0
714586,85,714650,0
714586,85,714651,0
714586,85,714652,0
714586,0,749248,0
714586,0,749250,0
714586,0,749251,0
714586,69,749252,0
714586,0,749253,0
714586,0,749254,0
714586,0,764247,0
714586,0,764248,0
714587,0,740067,0
460411,69,461374,0
460411,73,461375,0
460411,96,461376,0
460411,96,461377,0
460411,101,461378,0
460411,38,714593,1
460411,0,741907,0
460411,100,752280,0
714653,104,725249,0
714653,92,717088,16
714653,65,732091,12
714653,65,732300,17
714653,134,732301,0
714656,25,762362,0
714656,26,714657,0
714656,25,714658,14
714656,29,714659,0
714656,30,714660,0
714656,32,714661,0
714656,37,714662,0
714656,40,714663,16
714656,35,714664,0
714656,33,749636,0
714656,37,749637,0
714656,33,758393,0
714656,25,778454,0
714656,25,778455,0
714656,0,778456,0
714656,0,778457,0
714656,0,778458,0
714656,0,778459,0
714656,0,803916,0
714656,0,810266,0
714676,34,714678,22
714676,34,758391,0
714683,78,714681,0
714683,86,836123,0
714735,0,714736,0
714735,44,728158,0
714736,0,747930,0
713267,34,713266,2
713267,38,724097,0
713267,37,715672,0
713267,37,715673,0
713267,38,715674,0
713267,15,97066,2
713267,37,801991,0
724116,0,724119,0
724116,0,724118,0
724116,0,729562,0
395301,54,405109,0
395301,63,745605,0
724092,0,80136,0
724088,30,740678,0
724088,27,744383,0
724088,20,774799,0
724088,19,774800,0
724088,17,774801,0
724088,19,774802,0
724088,0,838007,0
724065,53,724466,0
724065,40,724068,0
724065,53,724067,0
714913,8,714911,3
62055,24,141189,0
62055,23,141190,0
62055,29,676576,0
62055,43,686310,0
62055,36,686312,0
62055,0,686313,0
62055,0,686314,0
714959,0,714960,0
714959,0,757217,0
714960,53,714961,12
714960,64,750385,0
714960,0,758430,0
714960,77,758457,0
714960,77,758458,0
714960,77,758459,0
714960,74,758460,0
714960,74,758461,0
714960,74,758462,0
714960,75,758463,0
714960,78,761440,0
714960,59,758471,0
714960,59,808884,0
714960,42,808885,0
714960,42,808886,0
714960,53,81141,2
493760,35,494328,0
493760,0,730084,0
399619,22,403392,0
399619,22,403393,0
399619,25,403394,0
399619,25,403395,0
399619,28,403396,0
399619,30,403397,0
399619,30,403398,0
399619,26,403399,0
399619,20,786386,0
715717,0,148790,0
102312,8,102311,3
102312,0,153207,0
102312,3,583937,1
715732,20,393630,6
715732,28,734836,11
715732,28,817968,2
393630,78,408779,0
393630,64,408780,0
393630,77,408781,0
393630,77,408782,0
393630,72,408783,0
393630,68,408784,0
393630,68,408785,0
393630,65,477600,9
393630,64,789741,11
393630,67,789751,10
715738,18,715765,0
715738,21,715766,0
715738,21,715767,0
715738,21,715768,0
715738,16,68486,0
715738,21,715772,2
715738,37,715773,0
715738,45,715774,0
715738,49,715775,11
715738,44,715776,0
715738,44,715777,0
715738,39,715778,10
715738,40,715781,0
715738,40,669169,8
715738,28,715782,0
715738,26,715793,0
715738,23,715794,0
715738,41,717517,0
715738,28,733896,0
715738,23,733897,0
715738,23,733898,0
715738,23,733899,0
715738,33,748481,0
715738,0,758909,0
715738,0,758910,0
715738,0,758911,0
715738,0,759722,0
715738,0,758913,0
715738,41,764012,5
715738,21,823539,0
444047,40,446137,0
444047,40,446138,0
444047,43,446139,0
444047,0,715671,0
444047,0,477819,0
444047,35,152032,0
715755,28,715756,0
438008,39,439417,0
438008,38,439418,0
438008,38,439419,0
438008,34,439420,0
438008,31,439421,0
438008,31,439422,0
438008,27,439423,0
438008,33,715755,1
616351,16,618556,0
616351,18,618557,0
616351,16,618558,0
616351,19,715717,6
715759,2,616351,2
715759,5,715760,2
715773,11,149094,0
715773,0,745956,0
715773,21,772915,0
715773,21,772917,0
715773,0,797156,0
715773,0,797157,0
715773,0,797158,0
715773,0,809000,0
715799,87,717411,0
715799,145,723722,7
715799,145,745929,0
715799,147,745935,0
715799,109,745941,0
715799,145,745942,0
715799,147,745943,0
715799,158,767003,0
715800,0,785860,0
715800,0,796468,0
715808,49,715809,0
715808,35,718332,0
715808,43,738837,5
715808,43,755508,0
715808,16,782007,0
715808,42,804307,0
715812,8,715811,0
715076,13,493760,0
715818,5,715076,1
52028,0,455870,0
52028,0,714905,0
715846,42,723838,0
715846,46,747885,0
715846,0,747886,0
715846,30,136981,0
715846,35,86781,0
715846,0,792369,0
715846,0,792371,0
715846,0,746257,0
715846,0,792372,0
715846,0,792374,0
715846,0,792375,0
715846,0,802820,0
715846,0,802821,0
715846,37,802822,0
715846,21,802823,0
715846,21,802824,0
715846,0,802825,0
715846,28,802826,12
715846,0,802832,0
715846,46,802833,4
715846,45,802834,0
715847,22,715846,0
715847,0,732169,0
715847,0,826011,0
95964,0,296677,0
95964,0,715858,0
715904,0,715896,0
431879,66,434956,0
431879,80,434957,0
431879,80,434958,0
431879,75,434959,0
431879,56,716872,0
431879,84,799261,0
54818,0,54816,0
54818,39,133548,0
54818,39,133549,0
54818,46,133550,0
54818,35,726365,0
54818,31,726364,0
54818,24,726363,0
54818,40,726362,0
54818,40,726361,0
54818,41,483761,0
54818,37,416556,0
54818,38,716918,0
54818,17,798842,1
54818,29,798843,3
195498,139,199992,0
195498,139,199993,0
195498,152,199994,0
195498,152,199995,0
195498,152,199996,0
195498,53,477639,5
393735,19,394404,0
393735,63,393619,2
393735,21,21417,0
393735,0,112002,0
393735,20,812109,0
716922,73,732064,0
716922,0,749661,0
716929,172,716923,0
716929,247,717255,0
716929,0,739597,0
716929,0,744526,0
716929,156,747886,1
716929,0,736976,0
716929,212,778480,0
716929,212,805702,4
724012,17,724474,0
724012,20,724473,0
724012,19,724472,0
724012,20,724471,0
724012,15,724470,0
724012,10,606432,0
724011,6,724012,2
724011,2,744497,0
724011,0,392626,0
480496,6,487855,0
480496,6,490158,0
351574,23,377166,0
351574,39,377167,10
351574,46,377168,0
351574,56,377169,0
351574,29,734248,0
351574,38,734249,0
351574,78,734250,0
351574,69,734251,0
351574,60,734252,0
351574,55,734253,0
351574,79,748775,0
351574,72,748776,0
351574,66,748777,0
351574,38,748778,0
351574,55,778409,0
351574,46,778410,0
351574,46,778411,0
351574,46,778412,0
351574,0,778413,0
351574,0,778414,0
351574,0,778415,0
351574,66,778416,0
351574,0,778417,0
351574,0,790631,0
351574,0,790632,0
351574,0,790633,0
351574,46,790634,0
351574,0,798441,0
351574,46,110927,0
444020,5,446645,0
444020,6,717000,0
444020,4,738765,0
444020,11,738766,0
444020,8,738767,0
533156,9,535138,0
533156,13,535139,0
533156,0,717002,0
717052,0,757112,0
717052,0,757113,0
717052,0,757114,0
717052,0,757115,0
717052,0,757116,0
766902,26,497949,0
431833,21,435953,0
431833,21,435954,0
431833,21,435955,0
431833,21,435956,0
431833,23,435957,0
431833,25,435958,0
431833,25,435959,0
431833,23,435961,0
431833,23,435962,0
431833,28,725924,4
431833,25,435960,0
431833,24,717112,0
431833,0,717114,0
431833,0,717115,0
431833,0,717116,0
431833,23,723928,0
431833,0,832472,0
69377,79,69375,23
69377,56,150243,0
69377,56,150244,0
69377,49,150245,0
69377,45,150246,0
69377,45,150247,0
723780,5,723963,0
723780,6,87856,0
723780,5,82635,0
723780,6,94087,0
723970,113,724422,0
723970,114,724421,0
723970,50,724420,0
723970,41,634808,0
723970,33,828635,0
634808,0,96304,0
723964,38,723965,2
723964,35,741161,0
717168,18,717167,7
717172,163,723978,0
717172,1,717342,0
717172,20,717343,9
717172,296,717354,0
717172,92,717397,0
717172,41,717182,29
717172,92,717398,0
717172,146,717399,0
717172,146,728340,0
717172,213,733808,16
723962,14,725787,6
723962,12,98160,0
723962,11,497975,2
717182,50,717184,0
717182,50,717304,0
717182,47,717344,0
717182,47,717345,0
717182,59,717346,0
717182,55,717347,15
717182,58,717350,0
717182,69,717351,0
717182,80,717352,0
717182,78,717353,0
717182,78,732226,0
717182,73,741839,0
717182,63,745952,0
717182,63,745953,0
717182,63,745954,0
717182,51,745955,0
717182,63,749650,0
717182,51,749651,0
717182,39,749652,0
717182,63,756801,0
717182,51,758365,0
717182,0,758366,0
717182,0,758367,0
717182,0,767308,0
717183,184,717182,8
717183,211,733798,0
717183,49,715778,13
717183,168,746244,0
717183,135,748511,9
717183,79,753363,0
717183,193,722755,10
717183,0,715738,0
717185,70,717184,0
717185,90,735031,3
717185,38,718332,0
717185,0,761462,0
717185,0,784219,0
97380,0,794106,0
97380,0,794107,0
97380,0,794108,0
97380,0,794109,0
97380,0,794110,0
97380,0,794111,0
97380,0,794112,0
97380,0,794113,0
97380,27,794114,0
97380,26,794115,0
97380,27,794116,0
97380,28,794117,0
97380,24,794118,0
723951,17,351574,7
723951,8,723952,0
723951,12,750954,0
723951,6,751020,0
717230,1,830775,0
656952,0,142991,0
723929,121,759497,0
82535,0,58525,0
82535,32,86540,13
82535,78,742911,11
82535,85,723937,0
82535,85,759500,12
82535,85,808392,0
82535,43,811218,6
723924,169,723936,0
723924,0,723935,0
723924,159,723934,0
723924,225,723933,0
723924,169,723932,0
723924,159,723931,0
723924,0,723930,0
723924,0,723929,0
723924,0,82535,0
723924,168,723923,13
723924,275,756603,17
723924,0,184315,0
723924,185,808392,0
723924,159,811218,11
723924,0,823399,0
723924,27,577996,4
723924,169,839525,6
498145,81,505237,0
498145,81,505238,0
498145,68,505239,0
498145,68,477769,5
498145,35,606737,5
667026,17,498145,3
667026,7,729561,0
667026,0,777596,0
667026,0,606628,0
717312,0,717311,0
717316,0,717315,0
717316,0,717317,0
717316,57,834003,0
717348,7,717349,0
717361,0,761541,0
723834,0,687271,0
723825,60,730888,1
375601,0,816968,0
375601,0,816967,0
375601,0,816969,0
375601,0,816970,0
723794,131,479222,11
723794,27,796979,0
723794,88,800339,19
723794,0,800533,0
723794,0,800544,0
717484,0,717482,0
723871,0,723794,0
723870,4,263548,2
723870,5,723871,0
723868,0,723869,0
460320,27,463347,0
460320,27,463348,0
460320,27,463349,5
460320,0,717546,0
460320,46,97657,0
460320,44,729650,0
460320,40,729651,0
460320,37,729652,0
460320,40,102599,0
460320,40,729653,0
460320,40,97698,0
460320,40,603727,0
460320,47,729654,0
460320,46,729655,0
460320,47,729656,0
460320,47,729657,0
460320,43,729658,0
460320,43,150319,0
460320,13,732202,0
460320,10,732203,0
717888,59,745374,0
717888,61,802715,0
606740,28,615180,0
606740,28,615181,0
606740,16,615182,0
606740,17,615183,0
606740,17,615184,0
606740,18,615185,0
236057,33,248576,0
236057,37,248577,0
236057,47,248578,0
236057,47,248579,0
236057,47,248580,0
236057,47,248581,0
236057,56,248582,0
236057,56,248583,0
236057,56,248584,0
236057,55,248585,0
236057,60,248586,0
236057,48,248587,0
236057,48,248588,0
236057,54,248589,0
236057,49,248590,0
236057,36,717469,0
723781,7,723814,0
723781,3,134331,0
717623,0,717621,0
717625,0,717623,0
723812,19,724427,0
723812,21,724426,0
723812,15,724425,0
723812,0,724076,0
723812,10,807620,0
723812,10,807621,0
723812,10,807622,0
723812,10,807623,0
723812,10,807639,0
723811,11,724430,0
723811,11,723812,0
723809,0,725900,0
723809,0,725899,0
723809,0,725898,0
723809,0,725896,0
723809,3,725895,0
723809,7,725894,0
351597,33,374196,0
351597,33,374197,0
351597,32,374198,0
351597,0,70378,0
717731,0,644177,0
396069,25,403724,0
396069,30,403725,0
396069,36,403726,0
396069,37,403727,0
396069,30,403728,0
396069,0,70378,0
396069,22,822470,1
723796,15,724419,0
723796,15,724418,0
723796,15,724417,0
723796,14,724416,0
723796,13,724415,0
723796,13,724414,0
723796,10,724413,0
723796,10,724412,0
723796,12,724411,0
723796,12,724410,0
723796,11,723791,0
723796,14,479915,0
723796,16,826166,0
479222,100,486445,0
479222,107,723795,0
479222,0,800302,0
479222,0,800303,0
479222,0,800304,0
717745,0,89102,0
723787,4,723788,0
723783,0,726640,0
552629,0,555506,0
552629,0,555507,0
552629,0,555508,0
552629,0,555509,0
234071,34,552629,1
234071,0,791922,0
723769,5,723770,2
723769,29,793249,1
723770,0,724456,0
723770,43,516244,3
438107,18,441355,0
477487,28,482094,0
477487,28,482095,0
477487,30,482096,0
477487,29,482097,0
717901,5,717892,0
717901,6,384669,0
72977,14,72976,0
72977,15,109898,0
72977,15,109899,0
72977,19,109900,0
72977,19,109901,0
72977,28,109902,0
72977,28,109903,0
72977,28,109904,0
72977,28,109905,0
72977,28,109906,0
72977,24,109907,0
72977,24,109908,0
72977,21,109909,0
72977,31,732086,0
497965,51,500348,1
497965,51,500349,0
497965,61,500350,0
497965,55,500351,0
497965,51,500352,0
497965,51,500353,0
497965,58,500354,0
497965,58,500355,0
497965,58,500356,0
497965,60,437501,9
497965,20,590224,0
497965,65,835765,0
497965,65,835767,1
547679,16,551324,0
547679,16,551325,0
547679,28,497965,10
547679,1,583266,0
547679,29,477550,2
381209,44,388575,0
381209,45,388576,0
381209,51,388577,0
381209,51,388578,0
381209,54,388579,0
381209,61,388580,0
381209,54,388581,0
381209,52,388582,0
381209,52,388583,0
381209,45,388584,0
381209,52,388585,0
381209,45,388586,0
381209,45,388587,0
381209,45,388588,0
381209,29,388589,0
381209,29,388590,0
381209,0,574371,0
