CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor
1391760,728208,714942,1,,,-1,1965,6,4,0,-1,0,0,52,1950.0,0.8125,888,13.875,44,0.6875,-1.0,0,0,0,0.0,0.0,1965.0,15.0,9,0
1391761,714943,714942,1,,,-1,1966,6,4,1,-1,1,1,52,1950.0,0.8125,888,13.875,44,0.6875,1963.0,18,691,6,1.0169491525423728,21.64406779661017,1963.0,16.0,10,3
1391762,491061,714942,1,,,-1,1966,6,4,1,-1,1,1,52,1950.0,0.8125,888,13.875,44,0.6875,1971.0,16,39,11,1.7391304347826086,29.434782608695652,1966.0,16.0,10,0
1391765,728209,714942,1,,,-1,1969,6,4,0,-1,1,0,52,1950.0,0.8125,888,13.875,44,0.6875,-1.0,0,0,0,0.0,0.0,1969.0,19.0,6,0
1391769,728211,728210,1,,,-1,1971,1,1,0,0,0,0,145,1957.0,2.265625,2275,35.546875,384,6.0,1967.0,5,11,10,1.2857142857142858,61.666666666666664,1967.0,14.0,1,0
1391772,728213,728212,1,,,-1,1972,2,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1972.0,-1.0,0,0
1391773,714857,728207,1,,,-1,1975,6,1,6,0,1,1,52,1958.0,0.9454545454545454,368,6.6909090909090905,18,0.32727272727272727,1971.0,2,240,3,0.30434782608695654,131.30434782608697,1971.0,17.0,10,0
1391775,728214,728212,1,,,-1,1978,2,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1978.0,-1.0,0,0
1391777,728215,714942,1,,,-1,1979,6,1,1,0,1,1,52,1950.0,0.8125,888,13.875,44,0.6875,1981.0,6,92,5,2.3,38.65,1979.0,29.0,3,0
1391779,728216,728207,1,,,-1,1983,6,2,0,-1,0,0,52,1958.0,0.9454545454545454,368,6.6909090909090905,18,0.32727272727272727,1971.0,1,0,11,2.2,786.92,1971.0,25.0,4,3
1391780,714944,728207,1,,,-1,1983,6,2,2,-1,1,1,52,1958.0,0.9454545454545454,368,6.6909090909090905,18,0.32727272727272727,1981.0,8,893,6,1.85,84.95,1981.0,25.0,4,0
1391782,728217,677253,1,,,-1,1985,2,1,0,0,1,0,7,1987.0,1.75,143,35.75,2,0.5,1986.0,5,24,5,2.5,49.138888888888886,1985.0,-2.0,1,0
1391784,728218,728206,1,,,-1,1986,4,3,0,-1,0,0,164,1974.0,3.4166666666666665,2537,52.854166666666664,158,3.2916666666666665,1984.0,12,140,9,11.631578947368421,585.8421052631579,1984.0,12.0,47,5
1391786,728219,714857,1,,,-1,1987,9,3,0,-1,0,0,7,1971.0,0.30434782608695654,3020,131.30434782608697,6,0.2608695652173913,-1.0,0,0,0,0.0,0.0,1987.0,16.0,0,0
1391788,728220,714857,1,,,-1,1987,9,3,0,-1,0,0,7,1971.0,0.30434782608695654,3020,131.30434782608697,6,0.2608695652173913,-1.0,0,0,0,0.0,0.0,1987.0,16.0,0,0
1391790,728221,728206,1,,,-1,1989,4,3,3,-1,1,1,164,1974.0,3.4166666666666665,2537,52.854166666666664,158,3.2916666666666665,1973.0,6,62,6,11.428571428571429,314.2448979591837,1973.0,15.0,48,6
1391792,728222,728207,1,,,-1,1990,6,3,0,-1,0,0,52,1958.0,0.9454545454545454,368,6.6909090909090905,18,0.32727272727272727,1992.0,8,68,5,2.8620689655172415,26.75862068965517,1990.0,32.0,5,0
1391794,728223,728206,1,,,-1,1990,4,3,0,-1,0,0,164,1974.0,3.4166666666666665,2537,52.854166666666664,158,3.2916666666666665,1987.0,16,268,10,11.114285714285714,368.2,1987.0,16.0,40,3
1391797,728224,728225,1,University of Tokyo,74801974.0,-1,1990,1,1,0,0,0,0,127,1970.0,2.4423076923076925,2572,49.46153846153846,28,0.5384615384615384,1969.0,1,10,4,5.038461538461538,61.26923076923077,1969.0,20.0,10,0
1391799,728226,714857,1,,,-1,1992,9,6,0,1,0,0,7,1971.0,0.30434782608695654,3020,131.30434782608697,6,0.2608695652173913,1991.0,22,668,13,3.3225806451612905,49.29032258064516,1991.0,21.0,1,0
1391801,728227,728207,1,,,-1,1991,6,3,0,-1,0,0,52,1958.0,0.9454545454545454,368,6.6909090909090905,18,0.32727272727272727,1992.0,6,262,4,4.2,159.4,1991.0,33.0,4,0
1391803,728228,714857,1,,,-1,1994,9,3,0,-1,0,0,7,1971.0,0.30434782608695654,3020,131.30434782608697,6,0.2608695652173913,1971.0,1,0,11,2.235294117647059,56.76470588235294,1971.0,23.0,1,0
1391805,728229,714857,1,,,-1,1994,9,3,0,-1,0,0,7,1971.0,0.30434782608695654,3020,131.30434782608697,6,0.2608695652173913,-1.0,0,0,0,0.0,0.0,1994.0,23.0,1,0
1391807,728230,728207,1,,,-1,1993,6,3,0,-1,0,0,52,1958.0,0.9454545454545454,368,6.6909090909090905,18,0.32727272727272727,1971.0,1,0,11,0.9361702127659575,20.851063829787233,1971.0,35.0,2,0
1391903,728266,728265,1,,,-1,1962,2,1,2,0,1,1,79,1947.0,1.1791044776119404,139,2.074626865671642,71,1.0597014925373134,-1.0,0,0,0,0.0,0.0,1962.0,15.0,22,0
1391905,728267,728265,1,,,-1,1969,2,1,0,0,0,0,79,1947.0,1.1791044776119404,139,2.074626865671642,71,1.0597014925373134,-1.0,0,0,0,0.0,0.0,1969.0,22.0,13,0
1391907,728268,728266,1,,,-1,1989,3,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1991.0,9,55,23,8.35483870967742,96.41935483870968,1989.0,-1.0,0,0
1391909,728269,728266,1,,,-1,1984,3,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1984.0,-1.0,0,0
1391911,728270,728266,1,,,-1,1982,3,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1982.0,-1.0,0,0
1391952,728279,54675,1,University of Virginia,51556381.0,1978,1985,4,1,0,0,1,0,34,1964.0,1.0303030303030303,682,20.666666666666668,35,1.0606060606060606,1980.0,3,133,10,3.0,54.15,1980.0,21.0,5,0
1391983,728279,728298,2,University of Manchester,28407311.0,1985,1990,1,1,0,0,1,0,67,1972.0,2.161290322580645,1243,40.096774193548384,59,1.903225806451613,1980.0,3,133,10,3.0,54.15,1980.0,18.0,21,8
1391985,728279,728299,2,"University of Cardiff, Wales",,1990,1992,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1980.0,3,133,10,3.0,54.15,1980.0,-1.0,0,0
1391999,714942,728302,1,University of Tokyo,74801974.0,-1,1953,1,1,4,0,1,1,7,1948.0,0.4117647058823529,73,4.294117647058823,5,0.29411764705882354,1950.0,13,237,5,0.8125,13.875,1950.0,5.0,2,0
1392020,721436,303959,1,Cornell University,205783295.0,-1,1983,7,1,0,0,0,0,246,1961.0,4.032786885245901,12710,208.36065573770492,142,2.3278688524590163,1984.0,13,191,5,2.5526315789473686,27.18421052631579,1983.0,22.0,21,2
1392074,728319,520819,1,"University of Wisconsin, Madison",135310074.0,-1,1922,2,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1932.0,8,193,9,0.3924050632911392,9.50632911392405,1922.0,-1.0,0,0
1392161,728346,235406,1,Yale University,32971472.0,-1,1964,6,2,0,-1,0,0,170,1952.0,2.6984126984126986,12832,203.68253968253967,212,3.365079365079365,1961.0,4,101,3,0.7708333333333334,40.729166666666664,1961.0,12.0,18,1
1392765,728503,615,3,Massachusetts Institute of Technology,63966007.0,1964,1967,54,12,0,1,1,0,432,1939.0,5.333333333333333,16728,206.5185185185185,495,6.111111111111111,-1.0,0,0,0,0.0,0.0,1967.0,28.0,30,0
1392794,728511,728512,1,Lingraj  College,,1953,1955,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1955.0,-1.0,0,0
1392796,728511,728513,1,IISc Bangalore,,1968,1974,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1974.0,-1.0,0,0
1392987,728582,63209,1,,,-1,1985,18,2,1,-1,1,1,1114,1974.0,23.208333333333332,72870,1518.125,960,20.0,1983.0,13,417,18,16.974358974358974,825.0,1983.0,11.0,66,8
1393019,250556,728590,1,Massachusetts Institute of Technology,63966007.0,-1,1969,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1968.0,24,3458,19,6.452830188679245,386.54716981132077,1968.0,-1.0,0,0
1393029,728590,169135,1,Harvard University,136199984.0,-1,1962,3,3,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1962.0,-1.0,0,0
1393045,437514,728593,1,Stanford University,97018004.0,-1,1984,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1981.0,6,416,21,0.5526315789473685,28.736842105263158,1981.0,-1.0,0,0
1393046,437514,250556,1,Stanford University,97018004.0,-1,1984,9,1,0,0,1,0,342,1968.0,6.452830188679245,20487,386.54716981132077,205,3.8679245283018866,1981.0,6,416,21,0.5526315789473685,28.736842105263158,1981.0,16.0,50,1
1393050,349014,728596,1,Texas A & M University,91045830.0,-1,1974,1,1,0,0,1,0,51,1967.0,1.186046511627907,1884,43.81395348837209,32,0.7441860465116279,1905.0,1,15,3,1.5229357798165137,11.522935779816514,1905.0,7.0,8,0
1393153,721392,235413,1,Columbia University,78577930.0,-1,1993,4,1,0,0,0,0,216,1965.0,3.857142857142857,12811,228.76785714285714,378,6.75,1989.0,5,85,12,4.7272727272727275,51.27272727272727,1989.0,28.0,24,2
1393474,264266,728698,1,Pennsylvania State University,130769515.0,-1,1970,1,1,1,0,1,1,12,1959.0,0.35294117647058826,1480,43.529411764705884,8,0.23529411764705882,1968.0,4,562,5,2.9565217391304346,215.80434782608697,1968.0,11.0,3,2
1393517,728740,50058,1,University of Campinas - UNICAMP,,1990,1994,12,5,0,1,0,0,397,1983.0,10.179487179487179,9420,241.53846153846155,255,6.538461538461538,1989.0,23,1094,18,18.060606060606062,288.5151515151515,1989.0,11.0,43,10
1393519,728741,50058,1,Rolls Royce,,1989,1992,12,3,0,-1,0,0,397,1983.0,10.179487179487179,9420,241.53846153846155,255,6.538461538461538,-1.0,0,0,0,0.0,0.0,1992.0,9.0,32,0
1393533,50058,727717,1,University of Cambridge,241749.0,1979,1980,5,1,7,0,1,1,170,1985.0,4.594594594594595,7648,206.7027027027027,306,8.27027027027027,1983.0,18,1496,6,10.179487179487179,241.53846153846155,1980.0,-5.0,0,0
1393535,727717,728745,1,University of British Columbia in Vancouver,,1970,1974,1,1,5,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1985.0,15,347,26,4.594594594594595,206.7027027027027,1974.0,-1.0,0,0
1393549,577982,59194,1,"Institute for Physical Problems, Academy of Sciences, Moscow",,1952,1955,6,4,0,-1,1,0,248,1927.0,2.7555555555555555,56323,625.8111111111111,66,0.7333333333333333,1957.0,12,341,9,4.580645161290323,129.79032258064515,1955.0,28.0,8,0
1393747,728801,69186,1,University of Iowa,126307644.0,1989,1993,6,2,0,-1,0,0,398,1968.0,7.96,7097,141.94,353,7.06,1992.0,25,563,41,3.3333333333333335,27.366666666666667,1992.0,25.0,75,16
1394039,728918,273145,1,Université de Montréal,70931966.0,1986,1990,10,2,0,-1,1,0,476,1980.0,11.333333333333334,9941,236.6904761904762,726,17.285714285714285,1987.0,15,749,23,4.285714285714286,83.8,1987.0,10.0,42,11
1394061,348948,273145,1,Université de Montréal,70931966.0,1987,1991,10,2,2,-1,1,1,476,1980.0,11.333333333333334,9941,236.6904761904762,726,17.285714285714285,1988.0,26,1151,46,2.727272727272727,198.0909090909091,1988.0,11.0,40,10
1394079,728937,300081,1,University of Iowa,126307644.0,-1,1934,4,4,0,-1,0,0,96,1930.0,1.0786516853932584,1080,12.134831460674157,73,0.8202247191011236,1933.0,6,64,2,0.2261904761904762,2.619047619047619,1933.0,4.0,12,2
1394306,728997,154149,1,University of Notre Dame,107639228.0,-1,1993,13,1,1,0,1,1,118,1977.0,2.6818181818181817,3139,71.3409090909091,228,5.181818181818182,1996.0,28,2316,108,6.423076923076923,309.11538461538464,1993.0,16.0,17,0
1394322,729002,154148,1,"University of Washington, Seattle",201448701.0,-1,1995,8,3,0,-1,0,0,265,1955.0,4.491525423728813,11023,186.83050847457628,317,5.372881355932203,1993.0,27,2513,39,8.0,745.4137931034483,1993.0,40.0,78,19
1394325,729003,154148,1,"University of Washington, Seattle",201448701.0,-1,1984,8,2,0,-1,0,0,265,1955.0,4.491525423728813,11023,186.83050847457628,317,5.372881355932203,-1.0,0,0,0,0.0,0.0,1984.0,29.0,37,0
1394384,459984,729025,1,McMaster University,98251732.0,-1,1988,2,1,5,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1984.0,33,795,15,8.368421052631579,92.52631578947368,1984.0,-1.0,0,0
1394396,729025,729028,1,McGill University,5023651.0,-1,1964,1,1,1,0,1,1,2,1977.0,0.16666666666666666,23,1.9166666666666667,2,0.16666666666666666,-1.0,0,0,0,0.0,0.0,1964.0,-13.0,0,0
1394413,729028,76679,1,University of Edinburgh,98677209.0,-1,1957,8,3,1,-1,1,1,209,1954.0,3.2153846153846155,3786,58.246153846153845,56,0.8615384615384616,1977.0,1,23,2,0.16666666666666666,1.9166666666666667,1957.0,3.0,21,0
1394460,625332,91791,1,"University of California, Santa Barbara",154570441.0,1983,1988,8,5,1,1,1,1,169,1960.0,2.725806451612903,13334,215.06451612903226,106,1.7096774193548387,1984.0,5,300,7,2.263157894736842,30.763157894736842,1984.0,28.0,19,0
1394461,625332,24524,1,Princeton University,20089843.0,1987,1988,20,8,1,1,1,1,260,1949.0,3.5616438356164384,59172,810.5753424657535,172,2.356164383561644,1984.0,5,300,7,2.263157894736842,30.763157894736842,1984.0,39.0,35,0
1394464,625332,394664,0,Yale University,32971472.0,1980,1981,5,2,0,-1,1,0,77,1950.0,1.6382978723404256,3788,80.59574468085107,46,0.9787234042553191,1984.0,5,300,7,2.263157894736842,30.763157894736842,1981.0,31.0,13,0
1394470,729042,68382,1,University of Cambridge,241749.0,1976,1979,8,2,1,-1,1,1,187,1957.0,3.1166666666666667,12171,202.85,147,2.45,1980.0,13,766,23,9.452380952380953,354.92857142857144,1979.0,22.0,7,0
1394553,443585,729055,1,"University of California, Berkeley",95457486.0,-1,1977,1,1,1,0,1,1,68,1954.0,1.0625,4256,66.5,110,1.71875,1975.0,8,390,17,6.787234042553192,555.0212765957447,1975.0,23.0,14,1
1394918,273121,263796,1,"University of California, Santa Cruz",185103710.0,-1,1989,2,1,2,0,1,1,174,1980.0,4.578947368421052,1630,42.89473684210526,193,5.078947368421052,1982.0,8,171,7,14.1,337.2,1982.0,9.0,2,0
1394937,226112,729197,1,Harvard University,136199984.0,-1,1970,1,1,0,0,0,0,96,1934.0,1.1566265060240963,20160,242.89156626506025,79,0.9518072289156626,1967.0,6,216,5,10.018181818181818,3664.4727272727273,1967.0,36.0,9,0
1394989,729213,91018,1,ETH Zürich,35440088.0,-1,1938,2,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1954.0,2,722,3,0.375,90.5,1938.0,-1.0,0,0
1394992,729208,532418,1,University of Oregon,181233156.0,-1,1986,1,1,0,0,1,0,128,1956.0,2.098360655737705,9091,149.0327868852459,106,1.7377049180327868,1983.0,6,173,5,3.4358974358974357,201.07692307692307,1983.0,30.0,23,1
1395243,729295,468250,1,Massachusetts Institute of Technology,63966007.0,-1,1950,5,4,0,-1,0,0,53,1950.0,1.8275862068965518,1552,53.51724137931034,59,2.0344827586206895,1950.0,2,129,2,0.5818181818181818,32.72727272727273,1950.0,0.0,2,0
1395851,729467,729468,2,Universität Stuttgart,,1989,1990,1,1,1,0,1,1,127,1970.0,2.54,5176,103.52,68,1.36,1987.0,13,179,10,8.0,82.91428571428571,1987.0,20.0,24,7
1395854,729467,729469,1,Universita`di Genova and Unita`C.I.S.M.,,1985,1988,1,1,1,0,1,1,24,1974.0,0.8,294,9.8,32,1.0666666666666667,1987.0,13,179,10,8.0,82.91428571428571,1987.0,14.0,6,6
1395856,729467,729470,1,Universita`di Genova and Unita`C.I.S.M.,,1985,1988,1,1,1,0,1,1,1,1988.0,1.0,3,3.0,3,3.0,1987.0,13,179,10,8.0,82.91428571428571,1987.0,0.0,1,1
1396318,729670,219113,1,Massachusetts Institute of Technology,63966007.0,1978,1984,12,5,0,1,1,0,3,2007.0,0.6,4,0.8,15,3.0,-1.0,0,0,0,0.0,0.0,1984.0,-23.0,0,0
1396347,273151,685442,1,,,1980,1983,5,3,7,-1,1,1,359,1965.0,6.298245614035087,9363,164.26315789473685,245,4.298245614035087,1988.0,13,442,24,11.794117647058824,863.3823529411765,1983.0,18.0,43,0
1396368,213224,273151,1,University of Hawaii,1331384533.0,1985,1988,16,1,0,0,0,0,401,1988.0,11.794117647058824,29355,863.3823529411765,691,20.323529411764707,1984.0,8,57,15,7.7894736842105265,169.1578947368421,1984.0,0.0,9,0
1396370,729687,273151,1,University of Hawaii,1331384533.0,1989,1993,16,3,0,-1,0,0,401,1988.0,11.794117647058824,29355,863.3823529411765,691,20.323529411764707,1992.0,7,301,28,1.0714285714285714,32.214285714285715,1992.0,5.0,24,1
1396372,729688,273151,1,University of Toronto,185261750.0,1991,1994,16,2,0,-1,0,0,401,1988.0,11.794117647058824,29355,863.3823529411765,691,20.323529411764707,-1.0,0,0,0,0.0,0.0,1994.0,6.0,32,0
1396396,213224,273111,1,,,1985,1988,4,1,0,0,0,0,191,1969.0,3.6037735849056602,4970,93.77358490566037,262,4.943396226415095,1984.0,8,57,15,7.7894736842105265,169.1578947368421,1984.0,19.0,5,0
1396761,264539,169018,1,Brandeis University,6902469.0,-1,1984,2,1,0,0,0,0,34,1953.0,0.85,834,20.85,31,0.775,1986.0,12,119,22,5.6,72.22857142857143,1984.0,31.0,6,0
1397117,729922,34757,1,University of Pisa,108290504.0,-1,1940,4,1,7,0,1,1,20,1904.0,0.4444444444444444,28,0.6222222222222222,3,0.06666666666666667,1984.0,1,6,1,1.0,6.0,1940.0,36.0,1,0
1397119,729923,729922,1,University of Pisa,108290504.0,-1,1963,7,6,0,1,1,0,1,1984.0,1.0,6,6.0,1,1.0,1975.0,8,620,8,7.127659574468085,164.93617021276594,1963.0,-21.0,0,0
1397125,729926,729922,1,University of Pisa,108290504.0,-1,1954,7,2,1,-1,1,1,1,1984.0,1.0,6,6.0,1,1.0,1965.0,3,30,6,0.75,7.5,1954.0,-30.0,0,0
1397130,729927,729922,1,University of Pisa,108290504.0,-1,1963,7,6,0,1,0,0,1,1984.0,1.0,6,6.0,1,1.0,-1.0,0,0,0,0.0,0.0,1963.0,-21.0,0,0
1397129,729928,729922,1,University of Pisa,108290504.0,-1,1958,7,2,0,-1,0,0,1,1984.0,1.0,6,6.0,1,1.0,-1.0,0,0,0,0.0,0.0,1958.0,-26.0,0,0
1397137,729931,729922,1,University of Pisa,108290504.0,-1,1963,7,6,0,1,0,0,1,1984.0,1.0,6,6.0,1,1.0,-1.0,0,0,0,0.0,0.0,1963.0,-21.0,0,0
1397139,729932,729922,1,University of Pisa,108290504.0,-1,1963,7,6,0,1,1,0,1,1984.0,1.0,6,6.0,1,1.0,1966.0,9,107,12,4.035714285714286,33.42857142857143,1963.0,-21.0,0,0
1397141,729933,729922,1,University of Pisa,108290504.0,-1,1963,7,6,0,1,0,0,1,1984.0,1.0,6,6.0,1,1.0,1981.0,1,0,2,1.0,0.0,1963.0,-21.0,0,0
1397178,729947,729932,1,University of Pisa,108290504.0,-1,1994,1,1,0,0,0,0,226,1966.0,4.035714285714286,1872,33.42857142857143,223,3.982142857142857,-1.0,0,0,0,0.0,0.0,1994.0,28.0,57,0
1397304,729989,729926,1,University of Pisa,108290504.0,-1,1966,1,1,0,0,0,0,3,1965.0,0.75,30,7.5,6,1.5,1969.0,16,116,23,4.391304347826087,51.67391304347826,1966.0,1.0,3,0
1397311,729987,729991,1,Johannes Gutenberg-Universität Mainz,,-1,1991,8,5,1,1,1,1,1363,1968.0,25.24074074074074,54784,1014.5185185185185,628,11.62962962962963,1992.0,29,559,17,10.3,143.3,1991.0,23.0,155,3
1397312,729991,67451,1,Atominstitut der Österreichischen Hochschulen,,-1,1969,1,1,6,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1968.0,17,1135,11,25.24074074074074,1014.5185185185185,1968.0,-1.0,0,0
1417842,608475,226884,1,University of Texas at Austin,86519309.0,-1,1965,11,1,0,0,0,0,374,1952.0,5.3428571428571425,14615,208.78571428571428,403,5.757142857142857,1966.0,6,28,6,0.75,3.0208333333333335,1965.0,13.0,6,1
1397358,729988,687093,1,University of Erlangen-Nuremberg,181369854.0,1964,1970,1,1,0,0,1,0,1,1935.0,1.0,29,29.0,1,1.0,1982.0,12,110,20,2.6875,16.84375,1970.0,35.0,0,0
1397367,729994,226884,1,University of Texas at Austin,86519309.0,-1,1986,11,1,0,0,0,0,374,1952.0,5.3428571428571425,14615,208.78571428571428,403,5.757142857142857,1988.0,10,111,7,1.0,9.583333333333334,1986.0,34.0,28,0
1397582,495888,169003,1,Drexel University,72816309.0,1970,1974,31,11,0,1,0,0,103,1964.0,1.9807692307692308,2475,47.59615384615385,129,2.480769230769231,1973.0,3,29,8,2.163265306122449,37.40816326530612,1973.0,10.0,20,2
1397606,730064,235477,1,"University of Wisconsin, Madison",135310074.0,1988,1992,18,3,7,-1,1,1,618,1963.0,10.474576271186441,18929,320.8305084745763,415,7.033898305084746,1990.0,60,1187,33,19.40625,448.5625,1990.0,29.0,84,13
1397635,730072,4207,1,Harvard University,136199984.0,-1,1995,18,3,6,-1,1,1,429,1965.0,7.526315789473684,34719,609.1052631578947,331,5.807017543859649,1990.0,8,180,6,7.4375,258.34375,1990.0,30.0,56,5
1397636,721420,573201,1,Duke University,170897317.0,-1,1989,1,1,0,0,0,0,23,1979.0,0.8518518518518519,546,20.22222222222222,30,1.1111111111111112,1985.0,6,306,10,5.675675675675675,122.86486486486487,1985.0,10.0,9,2
1397644,573201,730073,1,"University of California, San Diego",36258959.0,-1,1976,1,1,1,0,1,1,48,1951.0,0.75,3006,46.96875,67,1.046875,1979.0,4,38,17,0.8518518518518519,20.22222222222222,1976.0,25.0,3,0
1397926,730144,725457,2,Max-Planck-Institut für Kolloid- und Oberflächenforschung Mainz,,1994,1995,7,3,3,-1,1,1,886,1971.0,18.081632653061224,52673,1074.9591836734694,1123,22.918367346938776,1990.0,18,226,21,10.125,178.625,1990.0,24.0,52,0
1397930,730144,730145,1,Università di Genova,,-1,1994,1,1,3,0,1,1,21,1971.0,0.45652173913043476,605,13.152173913043478,14,0.30434782608695654,1990.0,18,226,21,10.125,178.625,1990.0,23.0,2,0
1397933,730144,730147,1,Università di Genova,,-1,1994,1,1,3,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1990.0,18,226,21,10.125,178.625,1990.0,-1.0,0,0
1397957,456271,36729,1,"University of Massachusetts, Amherst",24603500.0,-1,1983,12,2,0,-1,1,0,300,1966.0,5.555555555555555,2277,42.166666666666664,134,2.4814814814814814,-1.0,0,0,0,0.0,0.0,1983.0,17.0,32,0
1398110,730209,221085,1,Massachusetts Institute of Technology,63966007.0,-1,1960,3,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1959.0,9,183,2,0.7333333333333333,9.933333333333334,1959.0,-1.0,0,0
1398140,730218,730219,1,University of Toronto,185261750.0,-1,1960,2,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1899.0,1,0,3,1.934959349593496,46.203252032520325,1899.0,-1.0,0,0
1398141,730219,73940,1,University of Toronto,185261750.0,-1,1930,6,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1930.0,-1.0,0,0
1398142,730220,24557,1,Massachusetts Institute of Technology,63966007.0,-1,1940,19,6,0,1,0,0,152,1924.0,1.7674418604651163,24944,290.04651162790697,42,0.4883720930232558,1949.0,5,1264,2,0.6666666666666666,43.166666666666664,1940.0,16.0,11,0
1398263,730252,264220,1,Brandeis University,6902469.0,-1,1975,13,1,0,0,0,0,201,1971.0,3.9411764705882355,4157,81.50980392156863,193,3.784313725490196,1977.0,1,16,2,1.0,16.0,1975.0,4.0,9,1
1398389,730287,264220,1,Brandeis University,6902469.0,-1,1985,13,1,0,0,0,0,201,1971.0,3.9411764705882355,4157,81.50980392156863,193,3.784313725490196,-1.0,0,0,0,0.0,0.0,1985.0,14.0,11,0
1398391,730288,264220,1,Brandeis University,6902469.0,-1,1992,13,2,0,-1,0,0,201,1971.0,3.9411764705882355,4157,81.50980392156863,193,3.784313725490196,1988.0,13,109,10,0.9047619047619048,14.619047619047619,1988.0,21.0,28,9
1398393,730289,264220,1,Brandeis University,6902469.0,-1,1990,13,3,0,-1,0,0,201,1971.0,3.9411764705882355,4157,81.50980392156863,193,3.784313725490196,1990.0,2,18,2,0.47368421052631576,5.842105263157895,1990.0,19.0,26,1
1398402,730285,730294,1,University of Cologne,180923762.0,1989,1993,2,2,1,-1,1,1,3,1973.0,0.6,35,7.0,7,1.4,1990.0,23,416,67,40.84375,825.6875,1990.0,20.0,0,0
1398410,730294,64521,1,"University of California, San Diego",36258959.0,1961,1968,8,6,2,1,1,1,137,1948.0,2.2096774193548385,6716,108.3225806451613,149,2.403225806451613,1973.0,3,35,7,0.6,7.0,1968.0,20.0,34,0
1398409,730295,730294,1,University of Cologne,180923762.0,1977,1989,2,2,0,-1,0,0,3,1973.0,0.6,35,7.0,7,1.4,1985.0,8,147,26,2.0833333333333335,41.041666666666664,1985.0,16.0,0,0
1398412,730294,730297,0,Technische Universität Berlin,,-1,1961,2,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1973.0,3,35,7,0.6,7.0,1961.0,-1.0,0,0
1398415,730285,730298,1,University of Cologne,180923762.0,1989,1993,2,2,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1990.0,23,416,67,40.84375,825.6875,1990.0,-1.0,0,0
1398417,730299,730298,1,University of Cologne,180923762.0,-1,1994,2,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1996.0,15,204,45,7.5,179.8846153846154,1994.0,-1.0,0,0
1398440,192082,25559,2,University of Texas at Austin,86519309.0,1979,1981,52,2,0,-1,1,0,205,1933.0,2.3563218390804597,18897,217.20689655172413,109,1.2528735632183907,1977.0,14,5917,3,7.866666666666666,707.6222222222223,1977.0,48.0,27,10
1398520,730331,664703,1,Massachusetts Institute of Technology,63966007.0,-1,1944,2,2,0,-1,0,0,5,1956.0,0.45454545454545453,51,4.636363636363637,7,0.6363636363636364,1969.0,1,0,2,0.11764705882352941,0.0,1944.0,-12.0,0,0
