Mentor,PubsOfMentorInTraning,Mentee,CollaPubsOfWithMentor
162054,35,735824,0
162054,29,735825,0
162054,34,735826,0
735812,11,685682,0
735812,46,825427,0
735815,0,162054,0
678165,0,264234,0
678165,0,677739,0
678165,0,740338,0
678165,0,815201,0
735827,122,618727,0
735829,120,797659,0
431754,77,401345,0
431754,109,474738,0
431754,123,438965,0
437534,36,439437,0
437534,35,439438,0
437534,19,431754,0
90603,121,736011,0
90603,121,756154,0
90603,113,756155,0
90603,114,756156,5
90603,114,795328,0
90603,114,795329,0
90603,114,795330,2
90603,114,795331,2
90603,105,795332,0
90603,88,795333,0
90603,98,795334,0
90603,98,795335,0
90603,50,795336,0
90603,50,795338,0
90603,49,795339,0
90603,52,795341,0
90603,83,795342,0
90603,102,795344,6
594926,81,602470,0
594926,98,602471,0
594926,98,602472,0
594926,98,602473,0
594926,101,602474,0
594926,112,602475,0
594926,120,602476,0
594926,120,602477,0
594926,120,602478,0
594926,130,602479,0
594926,130,602480,0
594926,130,602481,0
594926,123,602482,0
594926,123,602483,0
594926,0,628862,0
594926,123,138577,0
594926,185,778225,0
594926,161,108296,0
594926,155,832288,0
736043,3,736042,1
736044,0,736043,0
736044,25,158026,0
736044,53,775315,0
736044,53,775316,0
736044,74,775317,0
736044,74,775318,0
736044,71,775319,0
736044,68,775320,0
736044,73,775321,0
736044,70,775322,0
736044,70,775323,0
736044,43,775324,0
736145,52,736144,0
130044,0,84795,0
130044,0,192097,0
736365,33,723215,0
736366,0,723215,0
736366,47,782671,0
736366,51,782672,0
736366,53,820697,0
736366,47,835788,0
736366,41,835802,0
723215,0,736363,0
736371,136,835754,0
736387,0,736388,0
736387,60,736389,0
736387,0,736390,0
736387,116,736391,19
736387,79,736392,0
736387,48,736393,0
736387,95,736394,10
736387,69,828617,0
736387,66,828618,0
736391,45,828611,0
736391,45,828612,0
736391,45,828613,0
736391,41,828614,0
736391,0,828615,0
736391,27,828616,0
556788,17,558845,0
556788,11,558846,0
556788,6,558847,0
169002,6,169003,0
169002,5,497109,2
169002,6,731657,0
169002,6,588202,0
169002,4,736417,0
169002,5,736419,0
169002,22,736423,0
169002,6,679735,0
169002,36,173350,4
169002,30,737902,0
169002,22,737904,0
169002,22,737905,0
169002,22,737906,1
169002,22,249304,0
169002,22,737908,0
169002,34,737909,2
169002,30,737910,1
169002,30,737912,0
169002,33,737914,0
169002,29,737915,0
169002,35,737916,1
169002,36,497579,0
169002,37,526244,8
169002,22,737917,4
169002,32,737918,0
169002,32,737919,0
169002,23,737920,0
169002,18,737103,0
169002,18,737921,0
169002,7,737922,0
169002,7,737928,6
169002,6,737924,0
169002,5,737926,0
169002,6,737929,0
169002,6,737930,0
169002,23,737932,0
169002,38,691519,0
169002,27,85290,10
169002,23,749695,0
169002,5,749696,0
169002,20,749697,0
169002,32,749699,0
169002,29,749700,0
169002,20,749701,1
169002,26,803224,0
169002,4,804100,0
169002,4,804101,0
169002,7,804102,0
169002,7,804103,0
169002,6,804104,0
169002,6,804105,0
169002,7,804109,0
169002,4,804110,0
169002,4,804111,0
169002,4,348129,0
169002,34,804148,0
169002,27,804149,0
169002,22,804150,0
169002,29,804151,0
169002,29,808251,1
169002,4,804170,0
169002,5,804327,0
169002,0,804328,0
169002,2,804329,0
169002,30,810926,0
169002,29,811552,2
736540,17,736541,0
213947,33,222168,0
213947,33,222169,0
213947,32,222170,0
213947,36,222171,0
213947,40,222172,0
736699,52,738170,0
736699,54,738171,0
736699,54,738172,0
736699,49,738173,0
736699,54,721913,0
736709,5,736699,1
736792,3,736790,0
605839,6,736851,0
605839,5,736852,0
605839,2,736853,0
605839,1,736854,0
605839,0,736855,0
605839,5,736857,0
174078,45,723688,0
174078,35,736892,0
174078,30,746262,0
737181,20,185596,0
737181,418,737407,0
737197,62,737196,0
737197,63,737199,0
737197,63,737380,0
250595,25,259943,0
250595,22,259944,0
250595,25,259945,0
250595,83,259946,0
250595,112,259947,0
250595,129,259948,0
250595,165,259949,0
250595,24,737197,0
250595,0,761375,0
737248,1,761823,0
565483,2,570134,0
565483,6,737256,1
71425,11,805934,0
737483,137,737482,0
737483,0,737484,0
737483,0,737485,0
737483,0,737486,0
737483,0,737488,0
737483,0,415117,0
737483,0,737490,0
737483,0,737491,0
737483,0,737592,0
737483,93,826943,0
737500,0,737502,0
737500,0,737503,0
737500,0,737504,0
737657,146,451116,0
349086,49,172346,0
349086,64,365003,0
349086,63,365004,0
349086,63,365005,0
838574,3,443706,1
737891,21,737892,0
737891,19,737893,0
737891,13,738653,0
737891,16,738654,0
737891,21,745113,0
605863,36,613059,0
737895,0,605863,0
737895,64,748541,0
737895,167,821636,0
737909,7,749496,0
737909,11,749500,0
737919,8,631856,0
737919,12,631857,0
737919,16,631858,0
737919,23,688433,0
737919,0,830729,0
737919,0,830730,0
737919,0,830731,0
737919,0,830732,0
738091,0,375087,0
738091,0,757639,0
738091,0,757640,0
738091,0,815210,0
738091,0,835458,0
375087,41,825084,0
375087,46,825085,0
375087,41,825086,0
738117,38,55141,3
738117,31,769621,0
738140,17,812374,0
738140,9,812375,0
738140,17,812377,0
738140,0,812379,0
738140,14,812380,0
738140,14,812381,0
738140,14,575718,0
384162,10,385648,0
738160,1,384162,0
84355,193,84354,0
84355,0,94981,0
84355,113,106594,0
84355,113,106595,0
84355,121,106596,0
84355,148,106597,0
84355,148,106598,0
84355,148,106599,0
84355,165,106600,0
84355,165,106601,0
84355,165,106602,0
84355,0,572372,0
84355,0,744377,0
84355,193,769621,0
84355,192,825591,0
380151,261,468938,0
250550,128,259757,0
250550,176,259758,0
250550,133,738289,0
250550,128,738290,0
273111,57,281312,0
273111,58,281313,0
273111,33,281314,0
273111,5,213224,0
738385,8,195474,0
738385,26,786429,13
195474,49,107522,0
581646,0,738414,0
552163,98,554164,0
552163,98,554165,0
552163,98,554166,0
552163,164,731954,0
552163,173,738419,0
552163,0,771662,0
552163,198,776049,0
738445,2,738444,0
348983,72,355858,0
348983,72,355859,0
348983,71,355860,0
348983,70,150532,0
348983,63,738472,0
497019,44,738493,14
689252,61,689251,15
738446,0,738445,0
738446,0,395579,0
738688,82,744747,0
738688,93,744748,0
738688,97,744749,0
738688,97,744750,0
738688,87,744751,0
738688,67,744752,0
738688,45,744753,0
738688,71,443910,0
738688,87,745012,0
590230,95,591513,0
590230,42,636363,0
590230,53,636364,0
590230,42,636365,0
590230,55,636366,0
738791,0,738790,0
738797,0,738796,0
738798,26,738799,0
443612,48,447016,0
443612,50,447017,0
443612,48,447018,0
443612,48,447019,0
607824,48,613137,0
607824,79,447019,0
607824,0,476424,0
607824,0,93673,0
607824,0,761045,0
476424,0,761045,0
93673,0,805549,0
93673,0,805550,0
93675,135,786415,0
738689,0,739121,0
459986,117,462721,0
459986,122,462722,0
459986,122,462723,0
459986,124,462724,0
739304,27,739307,11
739304,25,739308,0
739304,22,739309,10
739304,22,739310,0
739304,26,739311,0
739304,23,739312,0
739573,0,739718,0
739573,0,739719,0
739573,0,739720,0
739573,0,739721,0
739573,0,739722,0
739573,0,739723,0
739573,112,812354,0
739574,22,739573,18
739574,15,739576,2
739574,0,739715,0
739574,0,739716,0
739711,0,739717,0
739871,0,739872,0
739871,4,751731,0
739871,2,834007,0
739872,5,739873,0
739873,40,498167,0
167111,36,172589,0
167111,49,172590,0
167111,64,172591,0
167111,64,172592,0
167111,80,172593,0
167111,85,172594,0
167111,85,172595,0
167111,83,172596,0
167111,87,172597,0
384150,91,386156,0
384150,109,386157,0
384150,102,386158,0
384150,91,386159,31
384150,91,34780,0
739980,46,739975,0
739980,0,739984,0
739980,24,739986,5
739980,0,740009,0
739980,3,350877,0
739980,0,740010,0
739980,0,740011,0
739980,0,740012,0
739980,0,740013,0
739980,0,740014,0
739980,0,740016,0
740014,0,822630,0
740014,148,822631,0
740024,24,740023,4
740082,37,785284,0
740082,45,785286,0
740082,54,785287,0
577939,2,287563,1
577939,20,804279,0
740267,0,740268,0
556739,99,557635,0
556739,99,557636,0
556739,16,181234,13
542242,14,546687,0
542242,14,546688,0
740338,6,740339,0
740338,7,740340,0
740338,8,740944,0
740338,8,740987,0
740355,256,740354,0
538583,0,230980,0
740434,157,740435,0
190791,0,762521,0
740490,1,740491,0
740490,3,775587,0
740490,3,775588,0
740490,0,775592,0
740490,0,391801,0
740490,1,780330,0
565387,19,570329,0
565387,19,570330,0
565387,15,570331,0
565387,18,510624,2
510624,0,536340,0
167137,0,172657,0
167137,0,172658,0
167137,1,172659,0
740666,8,777146,1
8812,0,719,0
8812,81,10384,1
8812,0,19963,0
8812,74,22652,0
8812,0,23649,0
8812,13,25757,0
8812,96,60070,0
8812,0,94257,0
8812,96,110573,0
8812,118,110574,0
8812,118,110575,0
8812,118,110576,0
8812,116,110577,0
8812,125,110578,0
8812,115,81922,0
8812,135,110579,0
8812,135,110580,0
8812,129,110581,0
8812,129,110582,0
8812,137,110583,0
8812,136,110584,0
8812,124,110585,0
8812,124,110586,0
8812,115,110587,0
8812,116,110588,0
8812,115,115055,0
8812,115,130045,0
8812,124,128710,0
8812,113,740623,0
8812,0,209872,0
8812,113,209871,9
8812,119,188390,0
8812,98,740624,0
8812,115,740626,0
8812,124,740627,0
8812,119,740628,0
8812,124,740629,0
8812,124,740630,0
8812,132,740631,0
8812,0,740639,0
8812,0,740640,0
8812,137,497151,0
8812,0,740642,0
8812,0,740643,0
8812,0,740644,0
8812,113,740645,0
8812,136,740962,0
8812,132,740648,0
8812,74,740833,2
8812,0,778944,0
740792,0,525404,0
525404,20,98636,0
727015,106,91448,0
727015,0,740913,0
727015,0,740914,0
689315,39,689392,0
689315,42,740924,0
729877,31,729876,12
741214,45,741215,9
741214,0,689743,0
741214,40,744967,0
741214,43,744968,0
741214,43,744969,0
741214,42,744970,0
741214,72,744971,0
741214,72,744972,0
741214,60,744973,0
741214,60,744974,0
512816,2,741362,0
512816,6,741364,4
512816,3,749724,0
560877,32,561740,0
560877,34,561741,0
560877,43,561742,0
560877,43,561743,0
560877,53,561744,0
560877,53,561745,0
560877,86,741368,43
560877,87,769236,0
741369,92,741368,43
741369,90,769236,0
380194,113,468990,0
380194,142,468991,0
380194,190,468992,0
380194,190,468993,0
380194,243,468994,0
380194,235,468995,0
380194,136,740121,0
380194,171,741416,0
380194,254,741418,0
380194,235,741419,0
380194,98,188113,4
380194,93,772691,0
741417,3,380194,0
741417,4,590281,0
188113,0,741368,0
741447,105,725608,17
741447,94,741448,0
741447,103,741449,0
741447,88,741450,0
741447,65,741451,0
741447,105,741452,0
741447,87,741453,0
741447,71,741454,0
741447,105,741455,0
741447,68,741456,0
741447,80,741457,0
741447,83,741458,0
741447,83,741459,0
741447,105,741460,0
741447,103,741461,0
741447,103,741462,0
741447,103,741463,0
741447,80,741464,0
741447,88,741465,0
741447,90,741466,0
119979,36,119940,8
119979,56,171986,0
119979,56,171987,2
119979,56,171988,0
119979,56,171989,0
119979,55,171990,0
119979,50,171991,0
119979,54,171992,0
119979,54,171993,0
119979,54,171994,0
119979,48,171995,0
119979,46,171996,0
119979,46,171997,0
119979,50,171998,0
119979,50,171999,0
119979,61,172000,0
119979,61,172001,14
119979,66,172002,0
119979,50,746764,0
119979,56,57429,0
119979,0,501756,0
395638,6,403056,0
395638,0,403057,0
395638,0,741538,0
245236,0,741538,0
741542,13,741543,0
741542,10,741544,0
741542,1,741545,0
741542,1,741546,0
741542,14,741547,0
706354,17,752459,0
706354,17,349015,0
706354,18,348777,1
285389,0,285385,0
285389,0,741561,0
203655,32,205475,0
203655,39,205476,0
203655,39,205477,0
203655,42,205478,0
203655,53,205479,0
203655,50,205480,0
203655,50,205481,0
203655,0,741656,0
203655,0,754851,0
741741,26,741740,4
741741,0,615620,0
741741,51,802373,5
741741,12,802374,0
741745,6,741740,2
615666,36,618470,0
615666,33,618471,0
615666,39,618472,0
615666,39,741766,0
615666,32,741767,0
615666,40,626272,0
437590,23,439682,0
437590,19,439683,0
437590,11,439684,0
437590,8,439685,0
437590,15,439686,0
437590,15,439687,0
437590,0,648312,0
622860,89,624597,0
622860,132,624598,0
622860,132,624599,0
622860,0,741936,0
622860,0,748638,0
459950,47,462554,0
459950,47,462555,0
459950,47,462556,0
459950,47,462557,0
459950,47,462558,0
459950,17,462559,0
459950,0,742100,0
459950,0,742101,0
459950,0,742102,0
459950,0,742103,0
459950,0,742104,0
459950,0,381120,0
459950,0,514983,0
459950,0,792137,0
459950,0,792138,0
459950,0,792140,0
459950,0,792141,0
393171,19,405553,0
393171,15,405554,0
393171,17,405555,0
393171,12,405556,0
516266,34,804485,3
742110,0,741740,0
235389,0,245119,0
235389,0,245120,0
235389,5,741740,2
235389,0,838618,0
88355,7,742123,0
88355,6,247936,0
88355,0,742124,0
742302,163,742301,0
742302,163,742446,0
742302,146,742447,0
742302,151,742448,0
742302,95,742449,0
742302,95,742450,0
742302,132,742451,0
742302,135,742452,0
742302,154,742453,0
742302,151,742454,0
615701,20,616746,0
615701,21,616747,0
615701,21,616748,0
615701,21,616749,0
742339,0,384745,0
742342,120,742340,0
742342,118,812106,6
742342,124,727411,0
448103,41,443695,7
448103,92,450183,0
448103,98,450184,0
448103,111,450185,0
448103,207,450186,0
448103,32,394900,1
448103,29,491159,0
448103,32,491161,0
448103,39,123051,11
448103,41,491162,0
448103,54,491163,0
448103,66,491164,20
448103,94,491165,0
742430,0,742432,0
742430,3,742444,0
742430,5,753982,0
742430,4,742431,0
742430,4,754271,0
742430,4,754272,0
742445,13,754307,3
742445,23,754308,0
742445,28,754319,0
742445,12,754380,2
742445,21,754506,4
742445,41,754764,0
742445,26,754349,0
742595,101,742596,0
742595,154,777589,0
457123,41,742386,0
457123,59,742389,0
457123,41,112183,0
457123,41,742390,0
457123,0,190693,0
457123,0,197306,0
457123,0,67787,0
457123,0,119928,0
457123,0,154081,0
743001,0,6484,0
743055,33,743056,3
743055,18,743057,0
743056,31,743069,0
743056,52,743070,0
743056,39,743071,0
743056,39,743072,0
743079,28,743081,0
743087,1,743086,0
721167,0,721166,0
721167,0,743085,0
743263,21,436792,0
743266,94,743293,0
743266,111,743294,0
743266,62,743300,0
743266,111,743301,0
743266,40,743305,0
743266,111,743307,0
743266,40,743308,0
743267,0,743266,0
437667,50,440277,0
437667,36,440278,0
743352,5,743353,1
743352,0,743354,0
743356,16,128363,5
437565,38,439585,0
437565,53,439586,0
437565,49,439587,0
437565,46,439588,0
437565,34,439589,0
437565,37,743525,0
437565,33,835639,0
743531,0,437565,0
286902,67,294437,0
286902,69,294438,0
286902,118,294439,0
286902,118,294440,0
286902,119,294441,0
286902,43,349182,0
286902,0,234381,0
286902,31,497597,4
743755,0,743753,0
437513,64,439442,0
437513,75,439443,0
437513,76,439444,0
437513,62,383900,14
459879,43,462057,0
459879,85,462058,0
459879,0,437513,0
459879,14,788988,6
565623,114,571497,0
565623,131,571498,0
565623,131,571499,0
565623,0,822444,0
565623,35,822465,0
460045,38,463267,0
460045,19,463268,0
381149,0,778497,0
743793,0,747929,0
743795,2,66185,0
743795,0,66188,0
584110,20,743838,0
743839,0,584110,0
743839,32,574034,0
384274,1,386043,0
384274,1,386044,0
384274,0,743767,0
176793,35,177180,0
176793,34,177181,0
176793,33,177182,0
176793,27,177183,4
176793,33,177184,0
176793,33,177185,0
176793,32,177186,0
744027,83,399691,13
744027,50,744928,0
744027,59,744929,0
744027,55,744930,0
744027,44,744931,0
744027,43,744932,0
744027,22,744933,0
428185,2,427787,0
428185,3,285137,0
428185,4,744155,0
428185,4,761915,0
443589,86,445488,0
577972,57,580342,0
577972,31,806774,7
577972,0,810634,0
380167,113,469982,0
380167,117,469983,0
380167,93,469984,0
380167,88,469985,0
380167,88,469986,0
380167,0,744493,0
167107,23,744527,0
167107,27,744528,3
745672,0,745673,0
745672,0,745674,0
745672,0,745675,0
744533,31,744530,0
744552,49,744550,4
744551,188,744550,11
744653,306,770678,0
744653,147,802993,0
607912,28,614872,0
607912,35,614873,0
607912,39,614874,0
607912,56,744739,0
607912,22,607834,0
607912,22,744740,6
607834,58,613889,0
607834,13,820098,0
744541,144,744540,0
250535,25,259706,0
250535,52,259707,0
250535,101,259708,0
250535,86,259709,0
250535,57,259710,0
250535,48,703142,0
250535,0,349213,0
203685,25,205580,0
203685,24,205581,0
203685,24,205582,0
203685,28,205583,0
203685,1,628741,0
384270,0,745198,0
384270,0,745199,0
273145,61,399000,5
273145,65,281405,0
273145,58,281406,0
273145,115,281407,0
273145,65,281449,0
273145,71,281450,0
273145,122,281451,0
273145,67,677978,0
273145,42,728918,11
273145,40,348948,10
723501,4,56645,2
459892,58,462696,0
459892,104,746020,0
459892,58,752832,0
459892,87,755108,0
459892,61,396989,0
459892,66,755486,0
459892,90,757103,0
459892,90,758845,0
459892,90,772137,36
638226,81,639365,0
638226,109,639366,0
638226,109,639367,0
32279,26,30043,0
32279,19,124695,0
32279,19,124696,0
32279,30,124697,0
32279,23,124698,0
32279,75,124699,0
32279,8,183451,0
32279,0,676025,0
32279,21,182592,0
625372,30,626905,0
573142,95,575132,10
573142,99,575133,0
573142,77,625372,9
573142,0,72316,0
745464,4,745462,0
745532,47,34838,27
195503,27,831102,0
250605,87,259969,0
250605,95,259970,0
250605,117,259971,0
250605,117,259972,0
250605,115,259973,0
250605,115,259974,0
250605,115,259975,0
250605,115,259976,0
250605,92,259977,0
250605,78,259978,0
250605,78,259979,0
250605,78,259980,0
250605,78,259981,0
250605,78,259982,0
250605,70,259983,0
250605,67,259984,0
250605,67,259985,0
250605,83,259986,0
395587,33,413757,0
395587,38,413758,0
395587,40,413759,0
395587,41,413760,0
235418,0,245205,0
235418,8,745670,8
745670,17,250601,0
250601,0,259959,0
250601,0,259960,0
398999,35,403971,0
398999,36,403972,0
398999,37,403973,0
760418,43,760419,0
760418,44,760420,0
760418,44,760421,0
760418,42,760422,0
760418,42,760423,0
760418,56,760424,0
760418,50,760425,0
745831,0,745830,0
745831,0,745832,0
745831,0,745833,0
745831,99,585538,0
353391,112,745889,0
353391,121,745890,0
353391,121,745891,0
353391,113,745892,0
353391,110,745893,0
353391,103,745894,0
353391,103,745895,0
353391,87,745899,0
353391,98,745900,0
353391,112,745901,0
353391,113,186705,0
353391,110,745902,0
353391,103,745903,0
353391,112,745904,0
353391,112,745905,0
353391,112,745906,0
353391,112,745907,0
353391,103,745908,0
353391,103,745909,0
353391,103,745910,0
353391,97,745911,0
556791,33,558711,0
556791,41,558712,0
556791,52,558713,0
556791,59,558714,0
556791,64,558715,0
556791,60,558716,10
736579,0,213947,0
619431,10,620954,0
619431,11,620955,0
619431,11,620956,0
248935,0,235484,0
502127,28,502970,0
502127,28,502971,0
502127,28,502972,0
502127,28,502973,0
502127,21,502974,0
502127,17,502975,0
286872,79,294338,0
286872,79,816646,0
286872,0,411534,0
741746,0,741740,0
741746,0,746164,0
741746,0,746165,0
741746,0,746166,0
741746,0,746167,0
741746,0,746168,0
741746,0,746169,0
741746,0,746170,0
741746,0,776676,0
151516,79,357772,0
151516,75,248007,0
151516,88,786234,0
151516,108,241099,0
137711,0,746395,0
137711,19,746391,3
137711,0,746392,0
137711,0,746393,0
137711,0,746394,0
137711,0,746396,0
137711,0,746398,0
477104,0,456275,0
456235,28,457040,1
456235,34,457041,0
456235,34,457042,0
456235,40,457043,0
456235,43,457044,0
456235,47,457045,0
456235,44,457046,0
456235,24,457047,0
456235,24,457048,0
456235,40,477104,3
456235,42,816724,0
456275,29,457956,0
746740,7,746738,0
746742,0,746740,0
746742,0,751417,0
746742,0,770328,0
59202,14,139206,0
59202,21,59203,5
59202,21,139207,0
59202,18,139208,0
59202,11,139209,0
590215,14,591728,0
590215,14,591729,0
590215,8,238155,0
590215,0,249292,0
747309,103,747310,0
747309,0,747311,0
747338,8,639994,0
399034,180,138151,0
399034,122,401344,0
399034,122,401345,0
399034,170,401346,0
399034,172,401347,0
399034,195,401348,0
