CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor,S_Or_DP
1690516,813679,397498,1,Georg-August-Universität Göttingen,74656192.0,-1,1951,3,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1951.0,-1.0,0,0,0
1690602,813711,512843,2,NIH (NIAMDD),,1972,1974,3,1,0,0,0,0,339,1962.0,5.65,19167,319.45,629,10.483333333333333,1974.0,9,366,15,4.617021276595745,317.0851063829787,1974.0,12.0,33,3,1
1690811,813774,235428,1,Harvard University,136199984.0,1992,1994,8,3,0,-1,0,0,93,1967.0,1.9787234042553192,10791,229.59574468085103,80,1.702127659574468,1991.0,19,898,9,18.032258064516128,449.77419354838713,1991.0,27.0,14,2,1
1690921,622897,813802,1,University of Lancaster,,-1,1994,1,1,2,0,1,1,430,1958.0,6.71875,13166,205.71875,397,6.203125,1993.0,13,415,40,3.7931034482758617,77.51724137931033,1993.0,36.0,66,4,1
1691022,34741,813828,1,Università degli Studi di Firenze,,-1,1985,1,1,2,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1984.0,10,133,5,10.973684210526317,719.5526315789474,1984.0,-1.0,0,0,1
1691029,512839,813829,2,Lawrence Berkeley National Laboratory,148283060.0,1967,1969,1,1,1,0,1,1,77,1942.0,1.0266666666666666,1305,17.4,33,0.44,1968.0,3,31,4,4.891304347826087,151.6086956521739,1968.0,27.0,16,2,1
1691034,792064,512839,2,University of Texas at Austin,86519309.0,-1,1986,6,1,0,0,0,0,225,1968.0,4.891304347826087,6974,151.6086956521739,263,5.717391304347826,2006.0,16,249,29,1.6875,25.6875,1986.0,18.0,47,0,1
1691037,552596,162986,1,"University of California, Berkeley",95457486.0,-1,1979,4,1,0,0,0,0,46,1951.0,1.5333333333333334,1048,34.93333333333333,51,1.7,1948.0,1,1,4,0.5,5.5,1948.0,28.0,9,0,1
1691038,552596,162983,1,"University of California, Berkeley",95457486.0,-1,1979,2,1,0,0,0,0,31,1953.0,1.1071428571428572,574,20.5,37,1.3214285714285714,1948.0,1,1,4,0.5,5.5,1948.0,26.0,10,0,1
1691380,813943,813942,1,,,-1,1922,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1959.0,2,18,6,0.12,0.72,1922.0,-1.0,0,0,1
1691398,813951,813943,1,Christian-Albrechts-Universität zu Kiel,,-1,1952,1,1,0,0,1,0,3,1959.0,0.12,18,0.72,10,0.4,1959.0,2,18,6,0.5,4.5,1952.0,-7.0,0,0,0
1691450,560856,47637,1,Johns Hopkins University,145311948.0,-1,1984,1,1,2,0,1,1,26,1975.0,0.5909090909090909,5889,133.8409090909091,105,2.386363636363636,1982.0,6,102,7,1.5789473684210529,50.55263157894736,1982.0,9.0,0,0,1
1691473,813050,729991,2,Universität des Saarlandes,,-1,1975,8,2,0,-1,1,0,1363,1968.0,25.240740740740737,54784,1014.5185185185184,628,11.629629629629632,1971.0,19,1740,13,10.5,442.91666666666674,1971.0,7.0,43,7,1
1691474,813050,67101,1,Technische Universität München (TUM),62916508.0,-1,1970,9,3,0,-1,1,0,4,1994.0,1.0,22,5.5,5,1.25,1971.0,19,1740,13,10.5,442.91666666666674,1970.0,-24.0,0,0,1
1691476,813969,67101,1,Technische Hochschule München,,-1,1964,9,2,1,-1,1,1,4,1994.0,1.0,22,5.5,5,1.25,-1.0,0,0,0,0.0,0.0,1964.0,-30.0,0,0,0
1691477,813050,813969,1,Technische Hochschule München,,-1,1970,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1971.0,19,1740,13,10.5,442.91666666666674,1970.0,-1.0,0,0,1
1691481,813050,71626,2,"University of Illinois, Urbana-Champaign",157725225.0,-1,1970,5,2,0,-1,1,0,74,1967.0,1.7209302325581397,4901,113.97674418604653,68,1.5813953488372092,1971.0,19,1740,13,10.5,442.91666666666674,1970.0,3.0,12,0,1
1691665,814029,67111,1,Georg-August-Universität Göttingen,74656192.0,-1,1952,6,5,0,-1,0,0,12,1950.0,2.0,0,0.0,1,0.16666666666666666,1949.0,2,8,1,0.6323529411764706,25.970588235294123,1949.0,2.0,9,0,1
1691852,468242,814062,1,University of Birmingham,79619799.0,-1,1902,1,1,4,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1915.0,1,0,1,0.0625,0.4166666666666667,1902.0,-1.0,0,0,1
1691881,468242,814068,1,University of Cambridge,241749.0,-1,1908,1,1,4,0,1,1,417,1886.0,3.0661764705882355,37268,274.02941176470586,516,3.794117647058824,1915.0,1,0,1,0.0625,0.4166666666666667,1908.0,22.0,0,0,1
1692145,430621,73372,1,California Institute of Technology,122411786.0,-1,1983,23,7,0,1,0,0,950,1976.0,20.65217391304348,23982,521.3478260869565,590,12.826086956521738,1984.0,17,1336,8,1.8888888888888888,83.77777777777777,1983.0,7.0,57,2,1
1692147,814154,73372,1,California Institute of Technology,122411786.0,-1,1985,23,8,0,1,0,0,950,1976.0,20.65217391304348,23982,521.3478260869565,590,12.826086956521738,1984.0,17,200,5,2.4,40.3,1984.0,9.0,77,3,0
1692148,456418,73372,1,California Institute of Technology,122411786.0,-1,1986,23,8,0,1,0,0,950,1976.0,20.65217391304348,23982,521.3478260869565,590,12.826086956521738,1983.0,13,131,11,4.514285714285714,31.742857142857147,1983.0,10.0,90,7,1
1692150,814155,73372,1,California Institute of Technology,122411786.0,-1,1987,23,8,0,1,0,0,950,1976.0,20.65217391304348,23982,521.3478260869565,590,12.826086956521738,2009.0,47,266,55,6.416666666666668,30.75,1987.0,11.0,96,0,1
1692151,179823,73372,1,California Institute of Technology,122411786.0,-1,1987,23,8,0,1,0,0,950,1976.0,20.65217391304348,23982,521.3478260869565,590,12.826086956521738,-1.0,0,0,0,0.0,0.0,1987.0,11.0,96,0,0
1692153,814156,73372,1,California Institute of Technology,122411786.0,-1,1988,23,8,0,1,0,0,950,1976.0,20.65217391304348,23982,521.3478260869565,590,12.826086956521738,1984.0,5,100,7,0.9230769230769232,7.153846153846153,1984.0,12.0,104,3,1
1692333,814232,525203,1,Brown University,27804330.0,-1,1979,2,1,0,0,1,0,16,1950.0,0.3333333333333333,231,4.8125,15,0.3125,1977.0,7,62,2,4.295454545454546,94.04545454545456,1977.0,29.0,10,0,1
1692944,814424,801356,1,"University of Florida, Gainesville",33213144.0,-1,1994,2,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1994.0,-1.0,0,0,0
1693265,814517,164427,1,University of Manchester,28407311.0,-1,1981,4,1,0,0,0,0,1,1966.0,1.0,194,194.0,2,2.0,-1.0,0,0,0,0.0,0.0,1981.0,15.0,0,0,0
1693266,814517,793496,1,University of Manchester,28407311.0,-1,1981,3,1,0,0,0,0,70,1968.0,1.8421052631578947,1064,28.0,70,1.8421052631578947,-1.0,0,0,0,0.0,0.0,1981.0,13.0,6,0,0
1693349,814543,727717,1,,,1987,1991,5,2,0,-1,1,0,170,1985.0,4.594594594594595,7648,206.70270270270268,306,8.27027027027027,1989.0,25,643,47,11.606060606060606,347.03030303030295,1989.0,6.0,11,2,1
1693739,814687,125810,1,Cornell University,205783295.0,-1,1973,8,1,1,0,1,1,124,1947.0,1.8235294117647056,5262,77.38235294117645,49,0.7205882352941176,1972.0,3,52,2,8.82,326.0,1972.0,26.0,23,0,1
1693745,814688,814687,1,ETH Zürich,35440088.0,-1,1994,1,1,0,0,0,0,441,1972.0,8.82,16300,326.0,545,10.9,1989.0,9,220,9,3.121212121212121,39.12121212121213,1989.0,22.0,62,3,1
1693878,814723,118889,1,Virginia Polytechnic Institute and State University,859038795.0,1987,1992,6,3,0,-1,0,0,75,1978.0,1.7857142857142858,681,16.214285714285715,104,2.4761904761904763,-1.0,0,0,0,0.0,0.0,1992.0,14.0,18,0,0
1693902,814733,814734,1,Universit&#233; Pierre et Marie Curie &#8211; Paris VI,,-1,1994,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1994.0,-1.0,0,0,0
1693922,814743,811511,1,"University of Athens, Greece",,-1,1971,3,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1971.0,-1.0,0,0,0
1694463,733422,47070,3,Harvard University,136199984.0,1981,1984,17,5,2,1,1,1,197,1940.0,2.5921052631578947,18290,240.65789473684208,212,2.7894736842105257,1981.0,5,155,10,17.333333333333332,451.47222222222223,1981.0,44.0,37,1,1
1694485,814888,686015,1,Princeton University,20089843.0,1962,1967,3,2,0,-1,0,0,85,1968.0,1.976744186046512,2016,46.88372093023256,68,1.5813953488372092,-1.0,0,0,0,0.0,0.0,1967.0,-1.0,3,0,0
1694720,814943,728319,2,"University of California, Los Angeles",161318765.0,1970,1973,1,1,0,0,1,0,31,1932.0,0.3924050632911392,751,9.50632911392405,27,0.34177215189873417,-1.0,0,0,0,0.0,0.0,1973.0,41.0,1,0,0
1695248,605792,811826,1,"Rutgers University, New Brunswick",102322142.0,1951,1955,3,1,0,0,1,0,1,1960.0,1.0,0,0.0,1,1.0,1956.0,7,131,7,5.615384615384616,85.12307692307692,1955.0,-5.0,0,0,1
1695286,236194,51799,2,Oxford University UK,,1976,1977,11,4,1,1,1,1,23,1988.0,1.7692307692307692,249,19.153846153846157,12,0.9230769230769232,1975.0,19,750,13,15.297872340425535,892.2978723404256,1975.0,-11.0,0,0,1
1695287,236194,560820,2,University of Texas at Austin,86519309.0,1977,1979,5,2,1,-1,1,1,99,1951.0,1.5230769230769232,12440,191.38461538461542,50,0.7692307692307693,1975.0,19,750,13,15.297872340425535,892.2978723404256,1975.0,28.0,6,0,1
1695305,235466,90563,1,"University of California, San Diego",36258959.0,1967,1969,4,3,0,-1,1,0,1,1961.0,1.0,36,36.0,1,1.0,1978.0,4,145,12,3.3,151.05,1969.0,8.0,0,0,1
1695368,380316,273132,1,Stanford University,97018004.0,-1,1995,3,1,2,0,1,1,149,1971.0,4.5151515151515165,811,24.57575757575757,129,3.9090909090909087,1990.0,25,91,37,8.34375,134.90625,1990.0,24.0,57,15,1
1695460,815166,815167,1,University of Liverpool,146655781.0,-1,1974,1,1,0,0,1,0,5,1973.0,0.8333333333333334,17,2.833333333333333,8,1.3333333333333333,1999.0,1,47,3,1.0,47.0,1974.0,1.0,2,0,0
1695663,815224,10402,1,University of Nottingham,142263535.0,1987,1991,6,3,1,-1,1,1,161,1967.0,3.5777777777777784,9496,211.02222222222218,139,3.088888888888889,1987.0,1,6,2,1.0,6.0,1987.0,24.0,39,0,0
1695889,815270,88910,1,,,-1,1961,5,4,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1962.0,4,7,4,0.37142857142857133,2.8,1961.0,-1.0,0,0,1
1695924,815283,52600,1,University of Liverpool,146655781.0,-1,1953,3,2,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1988.0,1,36,3,0.375,7.0,1953.0,-1.0,0,0,0
1696023,770860,813679,1,Max Planck Institute for Extraterrestrial Physics,,-1,1975,1,1,2,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1975.0,-1.0,0,0,0
1696429,815404,51831,1,ETH Zürich,35440088.0,-1,1935,30,6,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1935.0,-1.0,0,0,0
1696436,815407,767989,1,University of Edinburgh,98677209.0,-1,1964,3,2,0,-1,0,0,116,1998.0,4.833333333333333,3066,127.75,381,15.875,1967.0,4,327,2,1.9347826086956519,93.7391304347826,1964.0,-34.0,0,0,1
1696438,815406,767989,1,University of Edinburgh,98677209.0,-1,1957,3,1,0,0,0,0,116,1998.0,4.833333333333333,3066,127.75,381,15.875,1962.0,3,314,1,0.6153846153846154,43.69230769230769,1957.0,-41.0,0,0,1
1696459,815409,475980,1,LMU München,,-1,1985,2,2,1,-1,1,1,283,1971.0,5.549019607843137,5653,110.84313725490196,44,0.8627450980392157,-1.0,0,0,0,0.0,0.0,1985.0,14.0,16,0,0
1696933,815511,27061,1,Universität Stuttgart,,-1,1982,7,2,1,-1,1,1,1165,1961.0,20.803571428571427,49575,885.2678571428571,1246,22.25,1980.0,13,471,25,3.0571428571428565,58.371428571428574,1980.0,21.0,116,6,1
1696934,815511,87382,1,Universität Stuttgart,,-1,1982,2,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1980.0,13,471,25,3.0571428571428565,58.371428571428574,1980.0,-1.0,0,0,1
1697208,777697,777696,1,Universidad Complutense de Madrid (Spain),,-1,1985,2,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1980.0,7,19,16,8.595238095238095,123.95238095238096,1980.0,-1.0,0,0,1
1697392,815658,443144,1,Brown University,27804330.0,1984,1988,2,2,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,2002.0,4,665,9,2.0,332.5,1988.0,-1.0,0,0,0
1697690,815747,762219,1,Universite de Paris,,-1,1967,3,2,0,-1,0,0,71,1965.0,1.392156862745098,211,4.137254901960786,64,1.2549019607843137,-1.0,0,0,0,0.0,0.0,1967.0,2.0,3,0,0
1697695,814930,689760,1,"University of California, San Diego",36258959.0,-1,1974,1,1,0,0,0,0,27,1961.0,0.75,433,12.027777777777779,27,0.75,1971.0,24,773,27,6.882352941176472,272.3921568627451,1971.0,13.0,9,5,1
1697730,815761,797416,1,,,1989,1994,1,1,0,0,0,0,377,1978.0,9.195121951219512,8490,207.0731707317073,196,4.780487804878049,1989.0,6,172,4,4.757575757575758,45.66666666666666,1989.0,16.0,34,7,1
1697744,815764,77193,1,"University of California, Berkeley",95457486.0,-1,1988,4,1,0,0,0,0,6,1971.0,1.0,43,7.166666666666668,4,0.6666666666666666,-1.0,0,0,0,0.0,0.0,1988.0,17.0,0,0,0
1697793,815778,71300,3,Université Paris-Nord,,-1,1987,1,1,0,0,1,0,1,1988.0,1.0,9,9.0,3,3.0,1982.0,20,147,16,12.0,281.525,1982.0,-1.0,1,1,1
1697857,349005,164381,1,Princeton University,20089843.0,-1,1976,5,3,0,-1,1,0,223,1971.0,4.372549019607844,94345,1849.9019607843134,165,3.2352941176470584,1975.0,13,321,10,8.638297872340425,141.95744680851064,1975.0,5.0,24,2,1
1697877,560883,460035,1,Princeton University,20089843.0,-1,1989,8,1,0,0,0,0,249,1983.0,6.384615384615384,19764,506.76923076923083,193,4.94871794871795,1985.0,9,792,14,8.135135135135135,462.24324324324317,1985.0,6.0,23,4,1
1697884,815813,443634,1,University of Illinois at Chicago,39422238.0,-1,1989,1,1,0,0,0,0,182,1970.0,3.5,4683,90.05769230769229,149,2.8653846153846154,-1.0,0,0,0,0.0,0.0,1989.0,19.0,19,0,0
1697895,771113,794345,1,"University of Wisconsin, Madison",135310074.0,-1,1982,2,1,0,0,0,0,1,1978.0,1.0,4,4.0,3,3.0,1981.0,13,61,48,6.780487804878049,177.97560975609755,1981.0,4.0,0,0,1
1698807,512836,83615,2,Brandeis University,6902469.0,1969,1972,1,1,1,0,1,1,89,1957.0,1.5614035087719298,6339,111.2105263157895,115,2.017543859649123,1970.0,9,937,10,3.615384615384616,125.94230769230771,1970.0,15.0,11,3,1
1698808,512836,84487,3,University of Oxford,40120149.0,1973,1973,1,1,3,0,1,1,1,1982.0,1.0,6,6.0,2,2.0,1970.0,9,937,10,3.615384615384616,125.94230769230771,1970.0,-9.0,0,0,1
1698809,512836,31792,3,Max Planck Institute for Medical Research,,1975,1975,1,1,3,0,1,1,154,1956.0,2.40625,11998,187.46875,151,2.359375,1970.0,9,937,10,3.615384615384616,125.94230769230771,1970.0,19.0,17,0,1
1698810,512836,756810,1,Princeton University,20089843.0,1966,1969,1,1,1,0,1,1,40,1972.0,1.818181818181818,3290,149.54545454545453,60,2.727272727272727,1970.0,9,937,10,3.615384615384616,125.94230769230771,1969.0,-3.0,0,0,1
1698925,771543,816161,1,"University of Valencia, Spain",16097986.0,-1,1984,1,1,2,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1985.0,22,20,57,5.594594594594594,70.02702702702703,1984.0,-1.0,0,0,1
1698927,771543,816162,1,"University of Valencia, Spain",16097986.0,-1,1984,1,1,2,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1985.0,22,20,57,5.594594594594594,70.02702702702703,1984.0,-1.0,0,0,1
1699968,816224,816234,1,Purdue University,219193219.0,1982,1989,1,1,0,0,1,0,140,1963.0,2.413793103448276,3258,56.17241379310346,215,3.7068965517241383,1987.0,8,92,8,3.0285714285714285,64.57142857142857,1987.0,26.0,30,5,1
1699995,816234,287610,1,"University of Wisconsin, Madison",135310074.0,-1,1957,1,1,0,0,1,0,1,1975.0,1.0,40,40.0,4,4.0,1963.0,1,1,3,2.413793103448276,56.17241379310346,1957.0,-18.0,0,0,1
1700009,816245,816243,1,University of Leeds,130828816.0,-1,1989,1,1,3,0,1,1,109,1978.0,2.5348837209302326,4368,101.5813953488372,190,4.418604651162791,1987.0,20,1157,47,6.6,166.74285714285713,1987.0,11.0,17,6,1
1700055,286880,788522,1,"University of Illinois, Urbana-Champaign",157725225.0,-1,1970,2,1,1,0,1,1,93,1960.0,1.8979591836734693,2113,43.122448979591844,75,1.5306122448979589,1973.0,11,921,7,7.204081632653061,387.1428571428572,1970.0,10.0,13,0,1
1700057,816255,816260,1,Brown University,27804330.0,1985,1990,1,1,1,0,1,1,97,1970.0,2.0638297872340425,8004,170.29787234042553,72,1.5319148936170213,1989.0,5,1182,2,9.272727272727273,367.27272727272725,1989.0,20.0,15,4,1
1700058,816255,286880,2,"University of Minnesota, Twin Cities",130238516.0,1991,1992,11,1,1,0,1,1,353,1973.0,7.204081632653061,18970,387.1428571428572,283,5.775510204081633,1989.0,5,1182,2,9.272727272727273,367.27272727272725,1989.0,19.0,35,0,1
1700100,816260,816269,1,"University of California, Los Angeles",161318765.0,-1,1971,3,2,1,-1,1,1,52,1934.0,0.6190476190476191,4790,57.023809523809526,57,0.6785714285714286,1970.0,3,490,3,2.0638297872340425,170.29787234042553,1970.0,37.0,13,1,1
1700112,816269,24526,3,Harvard University,136199984.0,1933,1941,7,2,1,0,1,1,113,1908.0,1.0660377358490567,7551,71.23584905660377,21,0.19811320754716985,1934.0,11,681,7,0.6190476190476191,57.023809523809526,1934.0,33.0,10,0,1
1700248,816300,169135,2,Harvard University,136199984.0,1957,1958,3,2,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1958.0,-1.0,0,0,0
1700594,443604,114606,1,"Rutgers University, New Brunswick",102322142.0,-1,1980,2,2,2,-1,1,1,22,1970.0,1.2222222222222223,393,21.83333333333333,18,1.0,1979.0,4,127,5,5.069767441860465,272.72093023255815,1979.0,10.0,5,1,1
1700625,816402,65837,1,"University of Minnesota, Twin Cities",130238516.0,-1,1980,10,2,0,-1,0,0,183,1960.0,3.0,6747,110.6065573770492,304,4.9836065573770485,1979.0,2,296,2,0.3636363636363637,29.0,1979.0,20.0,13,2,1
1700627,816403,65837,1,"University of Minnesota, Twin Cities",130238516.0,-1,1976,10,4,0,1,0,0,183,1960.0,3.0,6747,110.6065573770492,304,4.9836065573770485,2017.0,4,9,18,1.3333333333333333,3.0,1976.0,16.0,3,0,0
1700746,226699,165432,1,Massachusetts Institute of Technology,63966007.0,-1,1976,8,6,0,1,0,0,34,1947.0,0.7727272727272727,9921,225.47727272727272,21,0.4772727272727273,1976.0,8,477,6,7.369565217391305,549.4347826086956,1976.0,29.0,4,0,1
1700782,816455,816457,2,University of New Brunswick,106938459.0,1982,1983,1,1,0,0,0,0,16,1969.0,0.6666666666666666,236,9.833333333333334,5,0.20833333333333331,1974.0,4,23,3,12.75,228.75,1974.0,14.0,7,2,1
1700885,816485,512836,1,Franklin Pierce University,96289407.0,1992,1993,14,1,0,0,0,0,188,1970.0,3.615384615384616,6549,125.94230769230771,284,5.461538461538462,-1.0,0,0,0,0.0,0.0,1993.0,23.0,10,0,0
1700886,816456,77298,1,Technische Universität Berlin,,-1,1969,3,2,0,-1,0,0,35,1957.0,0.6862745098039216,690,13.529411764705882,36,0.7058823529411765,1974.0,2,144,3,0.8333333333333334,22.08333333333333,1969.0,12.0,10,0,1
1701035,787829,816529,1,Technische Universität Wien (TU Wien),,-1,1995,2,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1990.0,17,177,9,10.75,314.875,1990.0,-1.0,0,0,1
1701050,816526,126282,1,ANU Canberra,,-1,1970,5,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1967.0,12,43,14,3.4716981132075477,83.64150943396227,1967.0,-1.0,0,0,1
1701074,816529,677411,1,Technische Universität Wien (TU Wien),,-1,1988,4,1,2,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1988.0,-1.0,0,0,0
1701756,795130,99104,2,,,1991,1993,7,2,0,-1,1,0,108,1953.0,1.7419354838709675,3500,56.451612903225815,79,1.2741935483870968,1988.0,12,410,13,5.735294117647059,125.08823529411764,1988.0,40.0,22,9,1
1701776,800985,816734,1,La Plata Nacional University (Argentina),,-1,1952,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1952.0,-1.0,0,0,0
1702384,357315,759849,1,Universite de Paris,,-1,1949,2,2,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1946.0,4,0,4,0.8979591836734694,94.22448979591834,1946.0,-1.0,0,0,1
1702392,816861,16600,1,University of Birmingham,79619799.0,-1,1957,23,12,0,1,0,0,89,1929.0,1.0348837209302326,6999,81.38372093023256,40,0.4651162790697674,-1.0,0,0,0,0.0,0.0,1957.0,28.0,7,0,0
1702631,816919,36729,2,"University of Massachusetts, Amherst",24603500.0,-1,1979,12,2,0,-1,1,0,300,1966.0,5.5555555555555545,2277,42.16666666666666,134,2.4814814814814814,1973.0,13,191,9,13.148936170212766,183.6595744680851,1973.0,13.0,41,7,1
1702628,816919,63502,1,University of Oregon,181233156.0,-1,1973,4,2,0,-1,1,0,228,1957.0,3.931034482758621,6914,119.20689655172414,129,2.2241379310344827,1973.0,13,191,9,13.148936170212766,183.6595744680851,1973.0,16.0,19,5,1
1704724,587172,690077,1,,,-1,1969,2,1,2,0,1,1,10,1951.0,0.9090909090909092,528,48.0,7,0.6363636363636364,1974.0,13,355,16,7.75,225.66666666666663,1969.0,18.0,0,0,1
1703027,817007,76534,1,University of Groningen,169381384.0,-1,1935,7,4,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1933.0,1,0,1,0.4137931034482759,4.741379310344827,1933.0,-1.0,0,0,1
1703028,76531,817007,0,Princeton University,20089843.0,-1,1963,1,1,0,0,1,0,24,1933.0,0.4137931034482759,275,4.741379310344827,15,0.25862068965517243,1993.0,17,2957,32,2.571428571428572,430.71428571428567,1963.0,30.0,0,0,0
1703162,349183,817025,3,École des Mines de Paris,,1969,1977,1,1,6,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1974.0,1,309,1,2.6666666666666665,290.1333333333333,1974.0,-1.0,0,0,1
1703165,516477,349183,1,Stanford University,97018004.0,-1,1990,16,2,0,-1,0,0,120,1974.0,2.6666666666666665,13056,290.1333333333333,74,1.6444444444444444,1989.0,24,883,8,5.666666666666668,130.87878787878788,1989.0,16.0,24,5,1
1703382,817092,817090,1,"Institut de Physique du Globe de Paris, France",148261361.0,-1,1993,4,3,0,-1,0,0,107,1979.0,3.0571428571428565,13981,399.45714285714286,110,3.1428571428571432,-1.0,0,0,0,0.0,0.0,1993.0,14.0,28,0,0
1703386,817093,817090,1,"Institut de Physique du Globe de Paris, France",148261361.0,-1,1992,4,3,0,-1,0,0,107,1979.0,3.0571428571428565,13981,399.45714285714286,110,3.1428571428571432,-1.0,0,0,0,0.0,0.0,1992.0,13.0,32,0,0
1703388,793575,817090,2,"Institut de Physique du Globe de Paris, France",148261361.0,1988,1988,4,2,0,-1,0,0,107,1979.0,3.0571428571428565,13981,399.45714285714286,110,3.1428571428571432,1988.0,8,241,24,4.323529411764706,138.1764705882353,1988.0,9.0,30,2,1
1703426,497723,349183,1,Stanford University,97018004.0,1986,1992,16,2,0,-1,0,0,120,1974.0,2.6666666666666665,13056,290.1333333333333,74,1.6444444444444444,1986.0,6,312,3,7.277777777777778,287.97222222222223,1986.0,18.0,37,4,1
1703460,817112,817113,1,University of Cambridge,241749.0,-1,1995,1,1,0,0,0,0,205,1973.0,4.183673469387755,6443,131.48979591836738,357,7.2857142857142865,1991.0,7,142,30,2.5,58.5,1991.0,22.0,33,2,1
1703499,817126,464,1,California Institute of Technology,122411786.0,-1,1962,24,6,0,1,0,0,4,1966.0,0.08333333333333333,40,0.8333333333333334,12,0.25,1965.0,4,78,3,0.52,6.7,1962.0,-4.0,0,0,1
1703512,817127,772214,1,Universit&#233; Paris Diderot- Paris 7,,-1,1994,7,3,0,-1,0,0,92,1989.0,2.967741935483871,7317,236.03225806451616,178,5.741935483870968,1996.0,10,280,29,7.153846153846153,207.2692307692308,1994.0,5.0,2,1,1
1703514,817128,772214,1,Universit&#233; Pierre et Marie Curie &#8211; Paris VI,,-1,1991,7,2,0,-1,0,0,92,1989.0,2.967741935483871,7317,236.03225806451616,178,5.741935483870968,-1.0,0,0,0,0.0,0.0,1991.0,2.0,2,0,0
1703640,817162,817163,1,University of Connecticut at Storrs,,1988,1994,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1994.0,-1.0,0,0,0
1703642,817162,395544,1,University of Connecticut at Storrs,,1988,1994,1,1,0,0,0,0,230,1968.0,4.25925925925926,4142,76.7037037037037,69,1.2777777777777777,-1.0,0,0,0,0.0,0.0,1994.0,26.0,36,0,0
1703772,213350,676383,1,"University of Wisconsin, Madison",135310074.0,-1,1974,2,2,0,-1,1,0,84,1953.0,1.4736842105263157,2476,43.438596491228076,86,1.5087719298245614,1974.0,12,84,16,2.6956521739130435,55.15217391304348,1974.0,21.0,11,0,1
1703831,817213,437432,1,"University of Wisconsin, Madison",135310074.0,-1,1994,17,3,1,-1,1,1,289,1985.0,8.027777777777779,11717,325.47222222222223,315,8.75,1993.0,7,289,18,13.344827586206893,85.24137931034483,1993.0,9.0,51,0,1
1703835,437432,817231,1,University of Alberta,154425047.0,-1,1984,1,1,12,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1985.0,5,973,9,8.027777777777779,325.47222222222223,1984.0,-1.0,0,0,1
1703838,817231,817232,1,University of Toronto,185261750.0,-1,1966,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1966.0,-1.0,0,0,0
1704076,817296,153926,1,Rice University,74775410.0,-1,1953,7,5,2,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1976.0,7,78,13,1.0909090909090908,13.727272727272727,1953.0,-1.0,0,0,1
