CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor,TotalCitationOfMentee
1727367,17853,478189,1,"University of Illinois, Urbana-Champaign",157725225.0,-1,1993,10,1,20,0,1,1,173,1985.0,4.675675675675675,10069,272.13513513513516,132,3.5675675675675675,2001.0,4,10995,12,0.95,595.05,1993.0,8.0,22,0,11901
1727371,823439,18721,1,,,1987,1993,5,1,0,0,0,0,102,1955.0,1.59375,15358,239.96875,70,1.09375,1986.0,17,830,17,15.083333333333334,1191.3333333333333,1986.0,38.0,17,0,42888
1727542,717329,6163,1,"Indiana University, Bloomington",592451.0,-1,1993,30,5,0,1,1,0,228,1976.0,4.956521739130435,22025,478.80434782608694,258,5.608695652173913,1985.0,3,126,3,3.0833333333333335,188.22222222222223,1985.0,17.0,17,1,6776
1727621,823518,6163,1,"Indiana University, Bloomington",592451.0,-1,1988,30,2,0,-1,0,0,228,1976.0,4.956521739130435,22025,478.80434782608694,258,5.608695652173913,1987.0,4,823,9,0.7941176470588235,62.1764705882353,1987.0,12.0,10,0,2114
1727625,19904,6163,0,"Indiana University, Bloomington",592451.0,-1,1988,30,2,0,-1,0,0,228,1976.0,4.956521739130435,22025,478.80434782608694,258,5.608695652173913,1993.0,15,5665,15,2.4482758620689653,340.82758620689657,1988.0,12.0,10,0,9884
1727667,5352,62832,1,Weizmann Institute of Science,53964585.0,-1,1976,1,1,2,0,1,1,123,1951.0,2.0847457627118646,8327,141.135593220339,136,2.305084745762712,1974.0,21,1623,43,11.791666666666666,944.2916666666666,1974.0,25.0,39,9,45326
1728106,765037,587752,2,AT&T Bell Laboratories,,1990,1992,1,1,36,0,1,1,484,1977.0,11.255813953488373,12216,284.09302325581393,445,10.348837209302326,1970.0,3,74,3,4.211538461538462,119.13461538461539,1970.0,15.0,137,25,6195
1728140,1958,7642,2,"University of Washington, Seattle",201448701.0,1986,1988,3,1,3,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1978.0,3,473,6,2.772727272727273,349.09090909090907,1978.0,-1.0,0,0,15360
1728141,1958,1264,2,Australian National University,118347636.0,1983,1984,4,2,1,-1,1,1,52,1965.0,1.4857142857142858,17461,498.8857142857143,57,1.6285714285714286,1978.0,3,473,6,2.772727272727273,349.09090909090907,1978.0,19.0,22,0,15360
1728345,823732,80702,1,Vrije Universiteit Amsterdam,865915315.0,1991,1994,6,2,0,-1,0,0,43,1992.0,2.0476190476190474,3400,161.9047619047619,25,1.1904761904761905,1992.0,5,1137,7,6.066666666666666,277.53333333333336,1992.0,2.0,5,3,8326
1728871,823874,23104,2,"University of Florida, Gainesville",33213144.0,-1,1988,158,13,0,1,0,0,483,1976.0,10.5,37465,814.4565217391304,640,13.91304347826087,1987.0,17,521,13,2.5454545454545454,79.0909090909091,1987.0,12.0,71,12,870
1728872,225635,23104,2,University of North Texas,123534392.0,-1,1991,158,19,0,1,0,0,483,1976.0,10.5,37465,814.4565217391304,640,13.91304347826087,1990.0,5,364,10,0.6333333333333333,36.766666666666666,1990.0,15.0,60,4,1103
1728874,823875,23104,2,"University of Florida, Gainesville",33213144.0,-1,1990,158,17,0,1,0,0,483,1976.0,10.5,37465,814.4565217391304,640,13.91304347826087,1989.0,4,110,4,1.3333333333333333,36.666666666666664,1989.0,14.0,71,3,110
1728890,823881,23104,2,"University of Florida, Gainesville",33213144.0,-1,1991,158,19,0,1,0,0,483,1976.0,10.5,37465,814.4565217391304,640,13.91304347826087,1989.0,9,175,7,1.8,35.0,1989.0,15.0,71,8,175
1728992,605233,799567,1,Pennsylvania State University,130769515.0,-1,1986,1,1,1,0,1,1,43,1986.0,1.303030303030303,1033,31.303030303030305,24,0.7272727272727273,1991.0,5,348,9,0.7419354838709677,29.387096774193548,1986.0,0.0,5,0,911
1729574,286480,49208,1,Baylor University,157394403.0,1991,1995,12,3,0,-1,0,0,142,1981.0,3.4634146341463414,12846,313.3170731707317,196,4.780487804878049,1996.0,7,431,5,1.2608695652173914,45.91304347826087,1995.0,14.0,15,1,1056
1729575,286480,629174,1,Univ. of Kansas,,1991,1995,2,1,0,0,0,0,19,1976.0,0.5757575757575758,480,14.545454545454545,20,0.6060606060606061,1996.0,7,431,5,1.2608695652173914,45.91304347826087,1995.0,19.0,2,0,1056
1729673,32681,659,1,Brown University,27804330.0,1990,1994,15,5,0,1,0,0,254,1953.0,3.681159420289855,38575,559.0579710144928,132,1.9130434782608696,1993.0,14,443,9,3.9655172413793105,211.3793103448276,1993.0,41.0,18,2,6130
1729676,32681,760301,1,Weizmann Institute of Science,53964585.0,1987,1990,1,1,0,0,0,0,360,1973.0,7.346938775510204,35560,725.7142857142857,754,15.387755102040817,1993.0,14,443,9,3.9655172413793105,211.3793103448276,1990.0,17.0,35,0,6130
1729685,824134,99056,1,Georgia Institute  of Technology,130701444.0,1987,1992,25,1,0,0,0,0,233,1973.0,5.065217391304348,19973,434.19565217391306,171,3.717391304347826,-1.0,0,0,0,0.0,0.0,1992.0,19.0,42,0,0
1729890,250547,659,1,Brown University,27804330.0,-1,1990,15,4,0,1,0,0,254,1953.0,3.681159420289855,38575,559.0579710144928,132,1.9130434782608696,1993.0,18,1225,60,4.241379310344827,213.0,1990.0,37.0,22,0,6177
1729911,824200,190735,1,,,-1,1988,20,4,0,1,0,0,135,1983.0,3.4615384615384617,18699,479.46153846153845,108,2.769230769230769,1987.0,12,2992,11,2.0,435.7142857142857,1987.0,5.0,17,5,3050
1730238,572543,100384,1,"University of Illinois, Urbana-Champaign",157725225.0,-1,1977,1,1,1,0,1,1,178,1959.0,2.966666666666667,156057,2600.95,293,4.883333333333334,1972.0,15,2579,12,5.96,816.72,1972.0,18.0,15,1,40836
1731378,5871,15202,2,University of Cambridge and MRC,,1975,1977,4,1,7,0,1,1,36,1980.0,1.1612903225806452,1830,59.03225806451613,53,1.7096774193548387,1973.0,14,2248,15,5.510204081632653,957.1632653061224,1973.0,-3.0,0,0,46901
1731729,85071,204443,2,EMBL Heidelberg,,1990,1993,3,1,0,0,0,0,311,1983.0,7.9743589743589745,41736,1070.1538461538462,596,15.282051282051283,1989.0,16,11863,26,19.939393939393938,3087.6969696969695,1989.0,10.0,39,9,101894
1732490,822402,551577,1,Icahn School of Medicine at Mount Sinai,98704320.0,-1,1995,2,1,0,0,1,0,59,1985.0,2.4583333333333335,5532,230.5,117,4.875,1995.0,9,842,16,11.074074074074074,1032.0740740740741,1995.0,10.0,19,3,27866
1733181,655810,21341,2,University of Hamburg; Whitehead Institute (MIT),,1984,1987,22,2,3,-1,1,1,622,1974.0,12.958333333333334,297592,6199.833333333333,1637,34.104166666666664,1978.0,12,1436,32,4.068181818181818,1458.7727272727273,1978.0,13.0,41,8,64186
1733495,824896,672,1,Rice University,74775410.0,-1,1982,3,1,1,0,1,1,66,1972.0,1.7837837837837838,2098,56.7027027027027,31,0.8378378378378378,1980.0,10,542,7,2.027027027027027,98.75675675675676,1980.0,10.0,9,8,3654
1733779,85024,85031,1,University of Texas at Austin,86519309.0,1979,1985,3,3,15,-1,1,1,39,1967.0,1.3448275862068966,2799,96.51724137931035,58,2.0,1983.0,12,417,21,5.384615384615385,502.64102564102564,1983.0,18.0,6,0,19603
1733947,825103,64418,1,Psychology,,1983,1986,7,2,0,-1,0,0,155,1976.0,3.522727272727273,12787,290.6136363636364,163,3.7045454545454546,1987.0,4,0,4,12.428571428571429,128.02857142857144,1986.0,10.0,6,0,4481
1734115,825177,35328,1,Vanderbilt University,200719446.0,1976,1983,13,1,0,0,0,0,118,1956.0,1.9666666666666666,13475,224.58333333333334,46,0.7666666666666667,1983.0,3,649,4,0.5714285714285714,97.42857142857143,1983.0,27.0,14,1,682
1734119,825178,35328,1,,,-1,1990,13,3,0,-1,0,0,118,1956.0,1.9666666666666666,13475,224.58333333333334,46,0.7666666666666667,2016.0,1,2,2,1.0,2.0,1990.0,34.0,22,0,2
1734129,825180,23751,1,Delft University of Technology,98358874.0,-1,1983,7,2,1,-1,1,1,1,1961.0,1.0,8,8.0,1,1.0,1984.0,17,2,3,5.421052631578948,102.89473684210526,1983.0,22.0,0,0,3910
1734869,825393,817926,1,University of Chicago,40347166.0,1979,1994,3,1,0,0,0,0,21,1959.0,0.4772727272727273,1486,33.77272727272727,10,0.22727272727272727,-1.0,0,0,0,0.0,0.0,1994.0,35.0,0,0,0
1734871,825394,817926,1,University of Chicago,40347166.0,1976,1983,3,1,0,0,0,0,21,1959.0,0.4772727272727273,1486,33.77272727272727,10,0.22727272727272727,1997.0,2,83,3,0.6666666666666666,27.666666666666668,1983.0,24.0,1,0,83
1735074,300484,55587,2,Massachusetts Institute of Technology,63966007.0,1993,1995,76,8,0,1,0,0,2791,1954.0,41.044117647058826,566507,8330.985294117647,4303,63.279411764705884,1984.0,5,28,9,7.45945945945946,458.05405405405406,1984.0,41.0,376,6,16948
1735655,344398,825604,1,University of Virginia,51556381.0,1985,1990,1,1,2,0,1,1,44,1979.0,1.9130434782608696,1464,63.65217391304348,67,2.9130434782608696,1989.0,15,602,17,4.818181818181818,266.57575757575756,1989.0,11.0,11,4,8797
1735657,344398,825605,2,University of Virginia,51556381.0,1990,1991,1,1,2,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1989.0,15,602,17,4.818181818181818,266.57575757575756,1989.0,-1.0,0,0,8797
1735706,431794,777160,1,,,1973,1977,4,4,0,1,0,0,38,1961.0,0.7169811320754716,5286,99.73584905660377,66,1.2452830188679245,1975.0,3,138,3,20.29787234042553,2673.723404255319,1975.0,16.0,4,0,125665
1735809,329,8286,1,McGill University,5023651.0,-1,1988,2,2,24,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1988.0,8,1535,14,7.117647058823529,1007.7941176470588,1988.0,-1.0,0,0,34265
1735810,3018,8286,1,McGill University,5023651.0,-1,1984,2,2,2,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1985.0,21,6137,32,7.675675675675675,1019.6216216216217,1984.0,-1.0,0,0,37726
1736220,5428,23044,2,"University of California, San Francisco",180670191.0,1988,1994,17,3,3,-1,1,1,393,1980.0,9.357142857142858,212785,5066.309523809524,1481,35.26190476190476,1987.0,11,1894,14,2.257142857142857,212.71428571428572,1987.0,14.0,25,0,7445
