CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor
1665935,743008,4248,1,Stanford University,97018004.0,-1,1993,10,3,3,-1,1,1,90,1951.0,1.3636363636363635,34572,523.8181818181819,113,1.7121212121212122,1991.0,4,2528,19,3.2580645161290325,812.5483870967741,1991.0,42.0,22,1
1666083,19633,806140,1,INRIA,,1991,1993,2,1,7,0,1,1,209,1984.0,5.5,12343,324.8157894736842,178,4.684210526315789,1967.0,2,188,3,2.709090909090909,100.32727272727271,1967.0,9.0,28,4
1666491,191474,6455,2,"University of California, Berkeley",95457486.0,-1,1995,21,2,0,-1,0,0,155,1980.0,3.6904761904761916,18880,449.5238095238095,318,7.571428571428571,1980.0,1,4,1,1.8571428571428568,241.35714285714286,1980.0,15.0,14,2
1666558,272050,9929,1,"University of Wisconsin, Madison",135310074.0,-1,1989,19,2,0,-1,0,0,177,1975.0,3.765957446808511,28603,608.5744680851063,255,5.425531914893617,1998.0,16,6444,35,2.958333333333333,525.875,1989.0,14.0,21,0
1667900,564512,6457,1,"University of California, San Francisco",180670191.0,-1,1987,10,2,1,-1,1,1,153,1975.0,3.3260869565217392,70571,1534.1521739130435,336,7.304347826086956,1971.0,1,211,4,4.745098039215686,470.90196078431364,1971.0,12.0,25,3
1668266,649351,4326,2,Rockefeller University,83399316.0,1980,1981,19,2,0,-1,0,0,236,1965.0,6.5555555555555545,6277,174.36111111111111,33,0.9166666666666666,1981.0,1,7,2,1.829268292682927,262.9268292682927,1981.0,16.0,0,0
1669899,807380,56244,1,Massachusetts Institute of Technology,63966007.0,1975,1979,2,1,0,0,0,0,172,1963.0,2.9655172413793105,9839,169.63793103448273,244,4.206896551724138,1979.0,8,722,16,1.0,85.76923076923076,1979.0,16.0,12,1
1670223,27184,4489,0,Rush Medical Center,,1994,1995,9,1,0,0,0,0,54,1988.0,1.5882352941176472,7226,212.52941176470588,69,2.0294117647058822,2001.0,1,153,2,0.35294117647058826,19.0,1995.0,7.0,5,0
1671373,807648,746456,1,Stockholm University,161593684.0,-1,1991,6,4,0,-1,0,0,50,1962.0,0.8771929824561403,44500,780.7017543859648,55,0.9649122807017544,1987.0,9,2020,10,3.971428571428572,304.0571428571429,1987.0,29.0,13,1
1671600,807728,746456,1,Stockholm University,161593684.0,1989,1995,6,4,5,-1,1,1,50,1962.0,0.8771929824561403,44500,780.7017543859648,55,0.9649122807017544,1992.0,2,216,7,2.2068965517241383,46.10344827586207,1992.0,33.0,8,0
1671606,807729,746456,1,Stockholm University,161593684.0,-1,1991,6,4,0,-1,0,0,50,1962.0,0.8771929824561403,44500,780.7017543859648,55,0.9649122807017544,1986.0,3,59,5,0.5,9.375,1986.0,29.0,13,1
1671609,807730,746456,1,Stockholm University,161593684.0,-1,1990,6,4,0,1,0,0,50,1962.0,0.8771929824561403,44500,780.7017543859648,55,0.9649122807017544,1983.0,3,1674,8,0.3076923076923077,54.410256410256395,1983.0,28.0,10,0
1671612,807731,746456,1,Stockholm University,161593684.0,-1,1985,6,1,0,0,0,0,50,1962.0,0.8771929824561403,44500,780.7017543859648,55,0.9649122807017544,1983.0,4,937,5,0.7777777777777778,120.22222222222223,1983.0,23.0,11,2
1671679,807752,28657,3,"Electrotechnical Laboratory, Tsukuba, Japan",,1994,1995,5,2,0,-1,1,0,158,1986.0,4.647058823529412,4017,118.14705882352942,229,6.735294117647059,1978.0,3,6,16,2.613636363636364,114.52272727272728,1978.0,9.0,34,6
1672856,808196,94935,1,"University of California, San Diego",36258959.0,-1,1991,16,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1991.0,-1.0,0,0
1672387,808029,19573,1,"California State University, Chico",36053171.0,1976,1981,4,2,0,-1,0,0,89,1971.0,2.78125,6624,207.0,78,2.4375,1977.0,7,272,8,1.2222222222222223,33.13333333333333,1977.0,10.0,14,5
1672421,1380,5458,1,University of Melbourne,165779595.0,1988,1989,20,1,5,0,1,1,182,1980.0,4.333333333333333,10780,256.6666666666667,172,4.095238095238095,1991.0,43,2978,25,13.709677419354836,949.258064516129,1989.0,9.0,13,1
1672654,178093,620204,1,Cornell University,205783295.0,-1,1995,1,1,2,0,1,1,203,1974.0,4.229166666666667,22812,475.25,223,4.645833333333333,1991.0,7,798,15,2.967741935483871,478.258064516129,1991.0,21.0,27,5
1672723,808152,80,2,California Institute of Technology,122411786.0,1992,1994,21,6,0,1,0,0,230,1922.0,2.3,100340,1003.4,149,1.49,1988.0,17,5204,21,7.294117647058822,522.1764705882351,1988.0,72.0,20,0
1672912,808212,11657,1,Case Western Reserve University,58956616.0,1982,1989,15,3,0,-1,0,0,63,1971.0,1.3404255319148937,8106,172.46808510638297,74,1.574468085106383,-1.0,0,0,0,0.0,0.0,1989.0,18.0,5,0
1672915,808213,11657,1,Case Western Reserve University,58956616.0,1983,1988,15,3,0,-1,0,0,63,1971.0,1.3404255319148937,8106,172.46808510638297,74,1.574468085106383,-1.0,0,0,0,0.0,0.0,1988.0,17.0,4,0
1672917,808214,11657,1,Case Western Reserve University,58956616.0,1987,1991,15,3,0,-1,0,0,63,1971.0,1.3404255319148937,8106,172.46808510638297,74,1.574468085106383,-1.0,0,0,0,0.0,0.0,1991.0,20.0,10,0
1672919,808215,11657,1,Case Western Reserve University,58956616.0,1975,1979,15,2,0,-1,0,0,63,1971.0,1.3404255319148937,8106,172.46808510638297,74,1.574468085106383,-1.0,0,0,0,0.0,0.0,1979.0,8.0,8,0
1673097,808255,28639,1,,,1983,1987,7,2,0,-1,0,0,1,1969.0,1.0,0,0.0,2,2.0,-1.0,0,0,0,0.0,0.0,1987.0,18.0,0,0
1673831,808513,24053,0,University of Richmond (deceased),158012942.0,1993,1994,3,1,6,0,1,1,58,1991.0,2.230769230769231,4469,171.88461538461542,133,5.115384615384615,-1.0,0,0,0,0.0,0.0,1994.0,3.0,10,0
1674053,808599,11657,1,Case Western Reserve University,58956616.0,1975,1979,15,2,0,-1,0,0,63,1971.0,1.3404255319148937,8106,172.46808510638297,74,1.574468085106383,1979.0,4,75,4,0.5,13.772727272727273,1979.0,8.0,8,1
1674450,52688,19000,2,Yale University,32971472.0,1988,1992,4,1,5,0,1,1,118,1970.0,2.4081632653061225,32560,664.4897959183672,149,3.0408163265306123,1989.0,8,622,8,3.1818181818181817,340.6060606060606,1989.0,22.0,22,8
1674458,656615,19000,2,Yale University,32971472.0,-1,1981,4,1,0,0,0,0,118,1970.0,2.4081632653061225,32560,664.4897959183672,149,3.0408163265306123,1981.0,6,846,9,1.4102564102564104,176.20512820512818,1981.0,11.0,19,1
1674840,168984,36566,0,University of Toronto,185261750.0,1991,1992,1,1,0,0,0,0,13,1971.0,0.41935483870967744,852,27.48387096774193,16,0.5161290322580645,1997.0,5,651,6,2.88,311.88,1992.0,21.0,7,0
1674980,6216,6043,0,National Institute of Dental Research (NIDR),,1974,1976,59,2,2,-1,1,1,130,1977.0,3.0232558139534884,21851,508.1627906976744,200,4.651162790697675,1982.0,14,2413,33,6.5,716.6,1976.0,-1.0,3,0
1675272,572435,58068,2,Carnegie Institute of Washington,,1990,1995,1,1,8,0,1,1,217,1980.0,5.166666666666667,93491,2225.9761904761904,534,12.714285714285715,1984.0,1,62,3,1.3055555555555556,90.63888888888887,1984.0,15.0,27,3
1675269,572435,251155,1,,,1983,1990,1,1,8,0,1,1,280,1973.0,5.7142857142857135,40663,829.8571428571429,396,8.081632653061224,1984.0,1,62,3,1.3055555555555556,90.63888888888887,1984.0,17.0,27,2
1675726,809165,7871,1,University of Toronto,185261750.0,-1,1979,8,1,0,0,0,0,218,1972.0,4.36,22103,442.06,161,3.22,-1.0,0,0,0,0.0,0.0,1979.0,7.0,14,0
1676345,397664,65535,1,"University of Maryland, College Park",66946132.0,-1,1982,2,1,7,0,1,1,25,1972.0,0.5952380952380952,3974,94.61904761904762,22,0.5238095238095238,1989.0,13,850,23,4.303030303030303,159.75757575757575,1982.0,10.0,3,0
1676346,166142,9176,1,,,-1,1991,5,2,0,-1,0,0,112,1969.0,2.1960784313725488,14402,282.3921568627452,85,1.6666666666666667,1991.0,14,1967,14,2.6451612903225805,293.3870967741936,1991.0,22.0,19,2
1676456,2151,2150,1,Albert-Ludwigs-University Freiburg,,-1,1983,2,2,0,-1,0,0,83,1970.0,1.9761904761904765,13539,322.35714285714283,41,0.9761904761904762,-1.0,0,0,0,0.0,0.0,1983.0,13.0,12,0
1676546,809384,809441,1,Queen's University,204722609.0,-1,1993,2,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1993.0,-1.0,0,0
1676549,773891,809441,1,Queen's University,204722609.0,-1,1995,2,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1995.0,-1.0,0,0
1677335,286074,235,1,"University of California, San Diego",36258959.0,-1,1992,23,10,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,1984.0,1,46,4,5.078947368421051,366.39473684210526,1984.0,30.0,35,0
1677538,807728,378487,0,"University of Minnesota, Twin Cities",130238516.0,1983,1987,4,1,2,0,1,1,80,1963.0,1.4545454545454546,7828,142.32727272727269,102,1.8545454545454545,1992.0,2,216,7,2.2068965517241383,46.10344827586207,1987.0,24.0,8,0
1678285,443211,56131,1,"State University of New York, Albany",392282.0,1982,1988,23,2,17,-1,1,1,887,1968.0,16.425925925925927,124420,2304.074074074074,1093,20.240740740740737,1985.0,12,2575,12,2.055555555555556,259.5555555555556,1985.0,20.0,93,7
1679426,12427,12426,1,"University of California, San Diego",36258959.0,-1,1987,22,2,4,-1,1,1,158,1979.0,3.8536585365853657,28554,696.439024390244,170,4.146341463414634,1987.0,10,934,29,3.117647058823529,360.2647058823529,1987.0,8.0,9,0
22155,12427,9704,1,"University of California, San Diego",36258959.0,-1,1987,3,1,4,0,1,1,52,1978.0,1.2093023255813953,16183,376.3488372093023,89,2.0697674418604652,1987.0,10,934,29,3.117647058823529,360.2647058823529,1987.0,9.0,21,4
1679722,383228,64951,1,Stony Brook University,59553526.0,1989,1995,2,1,5,0,1,1,491,1981.0,11.975609756097562,51020,1244.3902439024396,573,13.975609756097562,1993.0,9,899,23,1.6071428571428572,90.89285714285714,1993.0,14.0,38,4
1680030,810434,15784,2,Stanford University,97018004.0,1989,1991,6,1,0,0,0,0,165,1972.0,3.3,17213,344.26,278,5.56,1986.0,10,248,23,5.277777777777779,316.5,1986.0,19.0,22,2
1680213,100055,83779,1,University of Alaska Fairbanks,141472210.0,1993,1995,6,3,0,-1,0,0,27,1980.0,0.675,1394,34.85,47,1.175,1998.0,3,708,7,0.4444444444444444,87.77777777777777,1995.0,15.0,6,0
1680225,83779,810475,1,University of Alaska Fairbanks,141472210.0,1776,1979,1,1,5,0,1,1,12,1964.0,0.25,1422,29.625,14,0.2916666666666667,1980.0,2,88,2,0.675,34.85,1979.0,15.0,1,1
1680273,810483,235,1,"University of California, San Diego",36258959.0,-1,1988,23,12,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,1986.0,9,4968,4,3.6571428571428566,505.4857142857143,1986.0,26.0,47,0
1680315,810499,235,1,"University of California, San Diego",36258959.0,-1,1988,23,12,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,-1.0,0,0,0,0.0,0.0,1988.0,26.0,47,0
1680325,810502,235,1,"University of California, San Diego",36258959.0,-1,1984,23,12,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,-1.0,0,0,0,0.0,0.0,1984.0,22.0,58,0
1680328,810503,235,1,"University of California, San Diego",36258959.0,-1,1990,23,10,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,1986.0,8,2806,17,8.805555555555555,849.6111111111113,1986.0,28.0,42,2
1680339,810507,235,1,"University of California, San Diego",36258959.0,-1,1992,23,10,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,-1.0,0,0,0,0.0,0.0,1992.0,30.0,35,0
1680352,810511,235,1,"University of California, San Diego",36258959.0,-1,1988,23,12,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,-1.0,0,0,0,0.0,0.0,1988.0,26.0,47,0
1680355,810512,235,1,"University of California, San Diego",36258959.0,-1,1982,23,8,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,1976.0,7,589,17,1.8666666666666667,76.35555555555554,1976.0,20.0,56,1
1680359,810513,235,1,"University of California, San Diego",36258959.0,-1,1984,23,12,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,-1.0,0,0,0,0.0,0.0,1984.0,22.0,58,0
1680363,810514,235,1,"University of California, San Diego",36258959.0,-1,1982,23,8,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,-1.0,0,0,0,0.0,0.0,1982.0,20.0,56,0
1680375,398478,235,1,"University of California, San Diego",36258959.0,-1,1987,23,12,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,1983.0,5,1388,4,6.435897435897436,411.948717948718,1983.0,25.0,45,0
1680378,398478,1446,2,University of Toronto,185261750.0,1987,1988,57,8,0,1,0,0,419,1976.0,9.108695652173912,575150,12503.260869565218,242,5.260869565217392,1983.0,5,1388,4,6.435897435897436,411.948717948718,1983.0,12.0,58,1
1680383,810520,235,1,"University of California, San Diego",36258959.0,-1,1981,23,8,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,-1.0,0,0,0,0.0,0.0,1981.0,19.0,56,0
1680386,810521,235,1,"University of California, San Diego",36258959.0,-1,1989,23,12,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,1983.0,2,342,4,0.5405405405405406,10.594594594594595,1983.0,27.0,48,0
1680389,810522,235,1,"University of California, San Diego",36258959.0,-1,1990,23,10,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,1983.0,1,223,4,1.0,223.0,1983.0,28.0,42,0
1680394,607383,235,1,"University of California, San Diego",36258959.0,-1,1981,23,8,0,1,0,0,350,1962.0,5.833333333333332,100785,1679.75,251,4.183333333333334,1982.0,5,116,7,0.7666666666666667,24.86666666666667,1981.0,19.0,56,2
1680396,607383,22059,1,"University of California, San Diego",36258959.0,-1,1976,3,1,0,0,0,0,9,1975.0,0.39130434782608703,3911,170.04347826086956,7,0.3043478260869565,1982.0,5,116,7,0.7666666666666667,24.86666666666667,1976.0,1.0,5,0
1680736,810641,21261,1,"Institut Pasteur, Paris",,1980,1984,2,1,0,0,0,0,316,1969.0,6.869565217391305,39676,862.5217391304348,545,11.847826086956525,1982.0,9,3620,20,3.3,691.95,1982.0,15.0,75,5
1681055,810668,8658,2,"University of California, San Diego",36258959.0,1993,1995,12,2,0,-1,0,0,584,1974.0,12.166666666666664,52714,1098.2083333333333,904,18.83333333333333,1988.0,8,594,24,3.5,341.1764705882353,1988.0,21.0,49,5
1681404,88457,810817,1,Paris 5 Descartes,,1983,1986,1,1,0,0,1,0,89,1968.0,1.6481481481481481,3388,62.74074074074074,92,1.7037037037037035,1987.0,20,4983,10,10.514285714285714,956.1428571428572,1986.0,18.0,5,0
1681649,810905,18134,1,"University of Washington, Seattle",201448701.0,-1,1993,10,2,0,-1,0,0,285,1976.0,6.195652173913044,43952,955.4782608695652,407,8.847826086956523,1993.0,6,1097,17,2.8846153846153846,234.4230769230769,1993.0,17.0,21,3
1682457,175301,19015,1,Stanford University,97018004.0,1984,1988,5,1,0,0,1,0,204,1949.0,3.0,33258,489.0882352941177,188,2.764705882352941,1985.0,5,701,13,1.2702702702702702,578.1351351351351,1985.0,39.0,22,4
1682458,175301,12383,2,,,1988,1992,13,2,0,-1,1,0,250,1978.0,5.813953488372092,59064,1373.5813953488373,429,9.976744186046512,1985.0,5,701,13,1.2702702702702702,578.1351351351351,1985.0,14.0,41,7
1682635,811226,730706,2,Memorial Sloan Kettering Cancer Center,1334819555.0,1994,1995,16,3,0,-1,0,0,252,1957.0,3.876923076923077,32600,501.5384615384616,527,8.107692307692307,-1.0,0,0,0,0.0,0.0,1995.0,38.0,28,0
1682643,811228,30597,1,University of Cambridge,241749.0,-1,1988,3,2,0,-1,0,0,289,1965.0,5.8979591836734695,22564,460.4897959183674,347,7.081632653061225,1986.0,18,1927,13,14.944444444444445,711.5,1986.0,23.0,52,15
1682660,811232,811233,2,Memorial Sloan Kettering Cancer,,1989,1990,2,1,0,0,0,0,152,1969.0,2.8679245283018866,15387,290.3207547169811,266,5.018867924528302,1988.0,5,1066,16,0.8571428571428571,177.14285714285714,1988.0,21.0,18,4
1682662,811232,811234,2,Memorial Sloan Kettering Cancer,,1989,1990,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1988.0,5,1066,16,0.8571428571428571,177.14285714285714,1988.0,-1.0,0,0
1683099,811415,763461,1,University of New Mexico,169521973.0,1992,1993,3,1,0,0,0,0,75,1987.0,3.125,2040,85.0,53,2.208333333333333,1994.0,18,374,16,2.5714285714285716,20.714285714285715,1993.0,6.0,22,2
1683877,58025,811654,0,McGill University,5023651.0,-1,1995,1,1,19,0,1,1,126,1971.0,2.739130434782609,17115,372.0652173913044,104,2.260869565217391,1998.0,10,1811,6,5.916666666666668,350.875,1995.0,24.0,20,0
1683908,48850,811662,2,"INSERM, Lille, France",,1993,1995,2,1,0,0,0,0,148,1991.0,4.774193548387096,25006,806.6451612903226,477,15.387096774193544,1991.0,19,5466,98,4.193548387096774,707.2258064516127,1991.0,4.0,27,9
1683958,811682,1124,1,,,1987,1993,12,1,0,0,0,0,264,1949.0,3.7183098591549295,56166,791.0704225352112,101,1.4225352112676055,1994.0,9,1278,11,4.25,120.60714285714286,1993.0,44.0,48,0
1683959,811682,19180,1,,,1987,1993,8,1,0,0,0,0,109,1965.0,1.981818181818182,6634,120.61818181818182,39,0.7090909090909091,1994.0,9,1278,11,4.25,120.60714285714286,1993.0,28.0,13,0
1684219,478253,344637,1,The University of North Carolina at Greensboro,169335092.0,1978,1984,4,2,3,-1,1,1,17,1980.0,0.4857142857142857,6540,186.85714285714286,20,0.5714285714285714,1979.0,2,50,5,0.8717948717948718,67.05128205128206,1979.0,4.0,7,2
1684220,478253,522205,0,Emory University,150468666.0,1976,1978,1,1,1,0,1,1,67,1965.0,1.4888888888888892,5424,120.53333333333332,57,1.2666666666666666,1979.0,2,50,5,0.8717948717948718,67.05128205128206,1978.0,13.0,10,0
1684615,548154,55515,1,Stanford University,97018004.0,-1,1981,12,5,0,1,0,0,209,1965.0,4.019230769230768,33468,643.6153846153846,273,5.25,1978.0,8,1867,17,11.704545454545455,3089.4545454545455,1978.0,16.0,52,8
1685426,812185,2072,1,"University of Florida, Gainesville",33213144.0,1985,1990,149,4,9,1,1,1,1158,1979.0,26.93023255813953,49747,1156.9069767441858,809,18.813953488372096,1999.0,6,134,9,1.0,13.428571428571427,1990.0,11.0,42,0
1685569,251600,225811,0,Wellesley College,189731429.0,-1,1990,1,1,0,0,0,0,117,1974.0,2.48936170212766,4688,99.74468085106385,79,1.6808510638297869,1998.0,22,1734,29,7.166666666666668,348.33333333333326,1990.0,16.0,15,0
1685570,249009,781381,1,New York University,57206974.0,1974,1980,1,1,8,0,1,1,4,1976.0,0.15384615384615385,490,18.846153846153847,4,0.15384615384615385,1984.0,6,880,4,1.236842105263158,177.89473684210526,1980.0,4.0,1,0
1685576,812241,10457,0,Massachusetts Institute of Technology,63966007.0,1992,1993,25,2,0,-1,0,0,90,1899.0,0.7563025210084033,35761,300.51260504201684,38,0.3193277310924369,-1.0,0,0,0,0.0,0.0,1993.0,94.0,17,0
1685653,812269,54828,1,"Université Pierre Mendès Fance, today Université Grenoble Alpes",,-1,1986,4,1,1,0,1,1,112,1967.0,2.2857142857142856,3001,61.24489795918368,68,1.3877551020408163,1985.0,3,36,2,1.7567567567567568,52.78378378378378,1985.0,19.0,9,2
1685664,233694,812272,1,City University of New York,174216632.0,-1,1982,3,2,2,-1,1,1,24,1969.0,0.4528301886792453,468,8.830188679245284,31,0.5849056603773585,1988.0,2,68,6,0.7352941176470589,6.029411764705883,1982.0,13.0,4,0
1685676,26125,812272,1,City University of New York,174216632.0,-1,1979,3,2,0,-1,1,0,24,1969.0,0.4528301886792453,468,8.830188679245284,31,0.5849056603773585,1982.0,5,293,14,5.175,448.625,1979.0,10.0,4,0
1685743,677657,812298,1,"Université de Bourgogne, Dijon",,-1,1993,1,1,2,0,1,1,264,1981.0,6.439024390243902,12158,296.5365853658537,219,5.341463414634147,1988.0,12,2995,19,8.176470588235292,743.2352941176471,1988.0,12.0,36,5
1685747,812300,53488,1,Université de Rouen Normandie,,-1,1990,4,1,2,0,1,1,38,1967.0,0.9268292682926828,1687,41.14634146341464,35,0.8536585365853658,1989.0,1,14,2,1.5757575757575757,76.12121212121212,1989.0,23.0,10,1
1685909,812351,52313,2,,,1991,1993,2,2,0,-1,0,0,80,1979.0,2.1621621621621623,19975,539.8648648648649,80,2.1621621621621623,1988.0,2,4460,11,2.176470588235294,351.5294117647058,1988.0,14.0,22,6
1685910,812351,670,1,,,1987,1991,2,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1988.0,2,4460,11,2.176470588235294,351.5294117647058,1988.0,-1.0,0,0
1685937,812351,686827,0,,,1986,1991,2,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1988.0,2,4460,11,2.176470588235294,351.5294117647058,1988.0,-1.0,0,0
1687753,812785,5578,2,"Hebrew University, Jerusalem",197251160.0,1976,1978,17,3,0,-1,0,0,198,1947.0,3.0,61646,934.030303030303,138,2.090909090909091,1979.0,4,2222,9,1.5581395348837208,226.18604651162792,1978.0,31.0,34,1
1687754,812785,6043,2,NIH (NIDCR),,1978,1981,59,2,0,-1,0,0,130,1977.0,3.0232558139534884,21851,508.1627906976744,200,4.651162790697675,1979.0,4,2222,9,1.5581395348837208,226.18604651162792,1979.0,4.0,6,0
1687756,812785,812787,3,"Hebrew University, Jerusalem",197251160.0,1981,1983,1,1,0,0,0,0,34,1965.0,1.8888888888888888,2227,123.72222222222223,28,1.5555555555555556,1979.0,4,2222,9,1.5581395348837208,226.18604651162792,1979.0,18.0,2,0
1687764,812790,2072,1,University  Florida,,1986,1990,149,4,0,1,0,0,1158,1979.0,26.93023255813953,49747,1156.9069767441858,809,18.813953488372096,-1.0,0,0,0,0.0,0.0,1990.0,11.0,42,0
1687914,96894,176589,1,Massachusetts Institute of Technology,63966007.0,-1,1984,1,1,1,0,1,1,667,1971.0,13.07843137254902,59358,1163.8823529411764,652,12.784313725490195,1977.0,5,54,20,30.488888888888887,3815.0222222222224,1977.0,13.0,43,17
1687951,807752,812842,1,University of Tsukuba,146399215.0,1988,1994,1,1,0,0,1,0,49,1978.0,1.5806451612903225,1667,53.774193548387096,39,1.2580645161290325,1978.0,3,6,16,2.613636363636364,114.52272727272728,1978.0,16.0,8,2
1687985,812481,2822,1,University of Amsterdam,887064364.0,-1,1994,11,2,0,-1,0,0,117,1953.0,1.828125,23563,368.171875,80,1.25,-1.0,0,0,0,0.0,0.0,1994.0,41.0,40,0
1687997,812611,90663,1,University of Maastricht,,-1,1979,2,2,0,-1,0,0,28,1982.0,0.7368421052631579,1851,48.71052631578947,52,1.368421052631579,-1.0,0,0,0,0.0,0.0,1979.0,-3.0,0,0
1688322,82051,812946,1,Nagoya University,60134161.0,1978,1985,1,1,3,0,1,1,179,1956.0,4.162790697674419,14763,343.3255813953488,183,4.255813953488372,1982.0,11,910,17,3.975,302.9,1982.0,29.0,40,9
1688733,380,84722,1,New York University,57206974.0,1989,1993,4,2,4,-1,1,1,1,2001.0,1.0,237,237.0,5,5.0,1996.0,14,3643,16,3.1923076923076925,299.0,1993.0,-8.0,0,0
